Driver,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Ky Bloomfield,15,6,0,2,271.78000000000003,328.21999999999997,120.76679667378023
Mikayla Towers,20,5,6,1,381.84999999999997,118.15000000000003,30.941469163284026
Maurice Johnson,24,5,5,2,431.78,68.22000000000003,15.799712816712223
Roger Strong,24,5,5,1,532.5899999999999,-32.59,-6.119153570288591
Declan Whelan,25,5,4,5,456.03999999999996,43.96,9.639505306552058
Mitch Cox,13,5,4,1,403.45,96.55000000000001,23.931094311562777
Brett Shipway,21,5,3,3,243.07999999999998,256.92,105.69359881520488
Scott Torney,16,5,3,2,76.19999999999999,423.8,556.1679790026247
Brent Livingstone,12,5,2,2,247.59,252.41000000000003,101.94676683226302
Garth Hurrell,11,5,2,1,246.58999999999997,253.41000000000003,102.7657244819336
Jon Ponsonby,9,5,1,2,169.82999999999998,330.1700000000001,194.41205911794154
Chris Walsh,8,5,1,1,91.30999999999999,408.69,447.58514949074583
Trent Rue,10,5,0,2,253.94,246.06,96.89690478065684
Nathan Hoy,28,4,7,3,230.89,169.11,73.24266966953962
Noel Parrish,30,4,7,2,260.58,139.42,53.503722465269774
Dean Belford,10,4,5,0,377.16999999999996,22.830000000000013,6.052973460243396
Xavier O'Connor,12,4,4,1,422.62999999999994,-22.629999999999992,-5.354565459148663
Kaden Elliott,13,4,3,3,218.76999999999998,181.23,82.84042601819263
Corey O'Donoghue,14,4,3,2,358.03,41.96999999999999,11.722481356310922
Julian Attard,19,4,3,2,281.67999999999995,118.32000000000001,42.00511218403864
Charlie Borg,18,4,3,1,300.01,99.99,33.3288890370321
Heath Woods,16,4,2,6,377.02,22.980000000000018,6.095167365126524
Stephen Simms,19,4,2,3,186.19999999999996,213.80000000000004,114.82277121374871
Louis Emerson,10,4,2,0,264.75,135.25,51.08593012275732
Owen Shea,9,4,2,0,146.99,253.01,172.12735560242191
Garry Butler,9,4,1,2,166.35,233.65,140.45686804929366
Darren Pace,9,4,1,0,149.24,250.76,168.0246582685607
Darryl Munro,6,4,1,0,190.94,209.06,109.48989211270556
Karen Kendall,14,4,0,2,231.48999999999998,168.51,72.79364119400407
Darcy Kulcsar,8,4,0,0,214.14000000000001,185.85999999999996,86.79368637340056
Colin McDowell,24,3,7,5,520.44,-220.44,-42.35646760433479
Tamara Battle,15,3,5,2,254.74999999999997,45.250000000000014,17.76251226692837
Reece Maguire,9,3,5,0,412.27000000000004,-112.27000000000001,-27.23215368569142
Leo Wallrodt,16,3,4,1,87.57999999999998,212.42000000000002,242.54395980817543
Matthew Whittle,12,3,4,1,243.09000000000003,56.91,23.4110823151919
Grace Bilney,8,3,3,1,175.82999999999998,124.17,70.61934823408976
James Dean,10,3,2,2,95.43999999999998,204.56,214.3336127409891
Danny Mackney,14,3,2,1,157.97,142.02999999999997,89.90947648287649
Eric Chabros,12,3,2,1,304.82,-4.820000000000007,-1.5812610721081317
Jason Harmey,6,3,2,1,52.81,247.19,468.07422836583976
Michael Tenardi,7,3,2,1,170.04,129.96,76.42907551164433
Steven Lindberg,10,3,2,1,164.57999999999996,135.42000000000002,82.28217280349985
Sophie Jefferies,6,3,2,0,123.34,176.66000000000003,143.2300956705043
Wesley Andrews,11,3,2,0,190.27,109.72999999999999,57.67067850948651
Kirra Langelaar,9,3,1,2,171.95999999999998,128.04000000000002,74.45917655268669
Wes Komorowski,7,3,1,1,155.83999999999997,144.16,92.50513347022589
Greg Bennett,5,3,1,0,174.76,125.24000000000001,71.66399633783476
Jason Glynn,11,3,0,3,172.67999999999998,127.32,73.73175816539263
Sara Grout,8,3,0,2,120.38999999999999,179.61,149.19013207077003
Grace Jones,4,3,0,1,133.28,166.72,125.09003601440575
Katrina Cain,5,3,0,1,81.85,218.15,266.5241295051925
Kerry Green,9,3,0,0,81.39,218.61,268.5956505713233
Spiros Calligeros,5,3,0,0,76.37,223.63,292.82440748985204
Jeremy Quinlan,29,2,8,6,338.3699999999999,-138.37,-40.893105180719346
Matthew Atkinson,14,2,5,3,209.48999999999995,-9.489999999999995,-4.530049167024678
Andrew Clarke,15,2,5,0,138.08999999999997,61.91000000000001,44.833079875443566
John Scott,11,2,4,1,194.32,5.680000000000014,2.9230135858378006
Todd Mumford,15,2,3,2,190.39999999999998,9.600000000000023,5.042016806722701
Tanner Brown,7,2,3,1,119.37,80.63000000000001,67.54628466113765
Nicholas O'Connor,10,2,3,0,123.67999999999999,76.32000000000001,61.70763260025874
Dale Spencer,10,2,2,1,143.58,56.42,39.295166457723916
John Meade,7,2,2,1,120.84,79.16,65.50810989738497
Mick Sullivan,6,2,2,1,62.56,137.44000000000003,219.69309462915604
Andrew Ward,8,2,2,0,83.6,116.39999999999999,139.23444976076556
Billy Muscat,5,2,2,0,103.85000000000001,96.15,92.58545979778526
Brock Johnson,7,2,1,2,115.90999999999998,84.09,72.5476662928134
Jai Meikle,9,2,1,2,205.45,-5.450000000000006,-2.6527135556096404
Trent Pilon,6,2,1,2,79.32,120.68,152.14321734745337
Billy Neely,4,2,1,1,68.33,131.67000000000002,192.69720474169475
Doug Lee,8,2,1,1,162.28,37.71999999999999,23.243776189302434
Jason Hackett,8,2,1,1,85.33,114.67,134.38415563107935
Kristie O'Sullivan,7,2,1,1,169.85,30.15,17.750956726523405
Paul Rousch,5,2,1,1,90.74,109.26,120.40996253030639
Wayne Price,8,2,1,1,40.50000000000001,159.5,393.8271604938271
Adam Bellach,7,2,1,0,71.75999999999999,128.24000000000004,178.70680044593095
Ella Lyons,4,2,1,0,114.16,85.84,75.19271198318151
Fred Spiteri,7,2,1,0,135.42000000000002,64.58000000000001,47.68867227883622
Geoffrey Dorn,3,2,1,0,60.05,139.95,233.0557868442964
Courtney Sutherland,13,2,0,4,212.5,-12.5,-5.88235294117647
Nigel Milne,6,2,0,2,69.92999999999999,130.07,186.00028600028602
Brett Holloway,3,2,0,1,21.259999999999998,178.74,840.7337723424272
Ethan Arnott,6,2,0,1,142.14999999999998,57.850000000000016,40.696447414702796
Lily McElhinney,3,2,0,1,120.62,79.38,65.809981760902
Peter Tilbrook,4,2,0,1,152.76999999999998,47.230000000000004,30.91575571119985
Tiarn McElhinney,5,2,0,1,101.3,98.7,97.43336623889438
Claire Judd,3,2,0,0,97.71,102.29,104.68734008801557
David Stewart,3,2,0,0,78.84,121.16,153.67833587011668
Jonny Cox,3,2,0,0,103.49000000000001,96.50999999999999,93.25538699391244
Jorja Daskalovski,3,2,0,0,21.52,178.48000000000002,829.3680297397771
Riley Mitchell,4,2,0,0,96.0,104.0,108.33333333333333
Brent Blythe,12,1,5,1,139.04999999999998,-39.05,-28.0834232290543
Paul Warnock,11,1,3,2,74.27,25.73,34.64386697185943
Ian McMahon,12,1,3,1,138.26999999999998,-38.27,-27.677731973674703
Matthew Grant,8,1,3,1,113.22,-13.220000000000006,-11.676382264617564
Ada Massa,6,1,2,2,98.92999999999999,1.070000000000002,1.0815728292732256
Luke Tabone,7,1,2,2,87.36,12.64000000000001,14.468864468864478
Brent Thomson,7,1,2,1,190.59,-90.59,-47.53135001836403
Dean Weller,16,1,2,1,105.93,-5.930000000000014,-5.598036439157948
Geoffrey Scott,8,1,2,1,31.12,68.88000000000001,221.3367609254499
Luke Alcorn,8,1,2,1,99.16,0.8399999999999999,0.8471157724889067
Troy Hillier,5,1,2,1,153.47,-53.47000000000001,-34.840685475988806
Darryl Davis,5,1,2,0,41.36,58.63999999999999,141.779497098646
Ella Turnbull,4,1,2,0,118.78,-18.779999999999994,-15.810742549250712
Jorja Rusten,6,1,2,0,64.96999999999998,35.03,53.9171925504079
Shane Hoban,3,1,2,0,50.03,49.97,99.8800719568259
Gregory Schofield,12,1,1,3,104.31,-4.309999999999989,-4.131914485667711
Lochie Painting,8,1,1,3,144.0,-43.999999999999986,-30.555555555555546
Seryn Adams,7,1,1,3,107.92,-7.920000000000007,-7.33876945885842
Shane Taylor,8,1,1,2,97.39,2.6099999999999923,2.6799466064277566
Darren Schofield,6,1,1,1,63.33,36.67,57.90304752881731
Kathy Watson,4,1,1,1,54.65,45.35,82.98261665141811
James MacDonald,2,1,1,0,24.06,75.94,315.6275976724855
Luke Sutherland,4,1,1,0,95.27,4.729999999999999,4.964836779678807
Mikayla Jones,2,1,1,0,44.35,55.650000000000006,125.47914317925593
Zachary Butcher,3,1,1,0,157.64999999999998,-57.64999999999999,-36.56834760545512
Michael Wood,4,1,0,2,75.56,24.439999999999998,32.34515616728427
Don Brown,3,1,0,1,121.92,-21.92,-17.979002624671917
Adam Shaw,4,1,0,0,91.73,8.269999999999996,9.01558922925978
Clare Mackney,1,1,0,0,33.33,66.67,200.03000300030004
Dallas Wilkins,5,1,0,0,32.99,67.01000000000002,203.12215822976665
Michael Azzopardi,2,1,0,0,57.53,42.47,73.82235355466713
Nikola Zbiljic,5,1,0,0,10.270000000000001,89.72999999999999,873.7098344693279
Peter Fiscalini,1,1,0,0,1.96,98.04,5002.040816326531
Raymond Turner,1,1,0,0,38.46,61.54,160.01040041601664
Scott Gill,3,1,0,0,37.21999999999999,62.78000000000001,168.6727565824826
Stacie Carbone,5,1,0,0,64.51,35.49000000000001,55.01472639900792
Sharni Newman,13,0,3,6,208.41,-208.41,-100.0
Shane Turner,7,0,3,1,124.92,-124.92,-100.0
Graham Dwyer,7,0,3,0,49.599999999999994,-49.599999999999994,-100.0
Oliver Arentz,7,0,3,0,111.15999999999998,-111.15999999999998,-100.0
Anna Hiltunen,4,0,2,1,54.059999999999995,-54.059999999999995,-100.0
Paul Grech,4,0,2,1,32.32,-32.32,-100.0
Hannah Parish,6,0,2,0,63.85,-63.85,-100.0
Robert Young,5,0,2,0,92.6,-92.6,-100.0
Charli Masotti,5,0,1,1,116.86000000000001,-116.86000000000001,-100.0
Joe Attard,5,0,1,1,91.1,-91.1,-100.0
William Buckley,2,0,1,1,14.35,-14.35,-100.0
Riley Pace,9,0,1,0,103.61,-103.61,-100.0
Robert Harris,1,0,1,0,34.48,-34.48,-100.0
Shannon Lindsay,3,0,1,0,18.87,-18.87,-100.0
Todd Prest,3,0,1,0,36.94,-36.94,-100.0
Ashley Shepherd,6,0,0,2,42.42,-42.42,-100.0
Danny Simpson,4,0,0,2,102.93,-102.93,-100.0
Christian Salter,4,0,0,1,16.35,-16.35,-100.0
Craig Hoban,5,0,0,1,32.32,-32.32,-100.0
Paul Morrissey,1,0,0,1,3.85,-3.85,-100.0
Abby Towers,1,0,0,0,8.33,-8.33,-100.0
Anthony Gorman,1,0,0,0,10.0,-10.0,-100.0
Cassandra O'Brien,2,0,0,0,7.48,-7.48,-100.0
Elley-May Adams,1,0,0,0,7.69,-7.69,-100.0
Ian Stanley,1,0,0,0,3.23,-3.23,-100.0
Kelvin Winnell,1,0,0,0,7.14,-7.14,-100.0
Kylie Hughes,3,0,0,0,13.98,-13.98,-100.0
Luke Thirgood,1,0,0,0,9.09,-9.09,-100.0
Oliver Kite,1,0,0,0,9.09,-9.09,-100.0
Peter Chamouras,1,0,0,0,1.64,-1.64,-100.0
