Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Justin Lane,37,2,1,4,74.19,125.81000000000003,169.57811025744712
Trevor Monk,73,2,1,4,197.1,2.9000000000000075,1.4713343480466807
Wayne Watson,36,2,1,4,91.17,108.83000000000001,119.37040693210488
Gregory Scott,62,2,1,3,135.71999999999997,64.28000000000004,47.36221632773361
Mark Forrest,80,2,1,3,156.82999999999998,43.170000000000016,27.52662118217179
Mark Lefoe,78,2,1,3,180.67,19.330000000000016,10.699064592904199
Michael Osborn,30,2,1,3,79.50000000000001,120.5,151.57232704402512
Charlie Castles,35,2,1,2,108.86,91.14,83.72221201543266
Len Clement,100,2,1,2,187.89999999999998,12.100000000000046,6.439595529537014
Peter Fiscalini,20,2,1,2,48.60999999999999,151.39000000000001,311.4379757251595
Renae Brooks,42,2,1,2,98.79999999999998,101.20000000000002,102.4291497975709
Jed Betts,100,2,1,1,211.5,-11.500000000000018,-5.4373522458628925
Paul Baiada,58,2,1,1,97.05,102.95,106.07934054611026
Stan Townsend,60,2,1,1,164.97999999999996,35.02000000000001,21.2268153715602
Jess Tubbs,100,2,0,8,260.70000000000005,-60.699999999999974,-23.28346758726504
Dennis Picker,50,2,0,5,134.24,65.76,48.98688915375447
Alan Donohoe,33,2,0,4,79.91999999999999,120.08,150.25025025025028
Michael Honson,76,2,0,3,156.15,43.85000000000002,28.08197246237593
Peter Swain,94,2,0,2,176.11999999999998,23.88000000000003,13.558937088348872
Blake Fitzpatrick,100,1,11,6,297.84000000000003,-197.83999999999997,-66.42492613483748
Barry Finnis,96,1,10,12,261.64,-161.64,-61.77954441216939
Rodney Atkins,100,1,9,8,248.16,-148.15999999999997,-59.70341715022565
Robert McCartney,100,1,9,6,243.7,-143.69999999999996,-58.96594173163725
Shannon Price,100,1,9,6,293.81,-193.80999999999997,-65.9643987611041
Luke Bryant,57,1,9,2,155.98,-55.97999999999998,-35.88921656622643
Trent Dawson,100,1,8,9,277.41999999999996,-177.41999999999996,-63.95357220099488
Shane Quadrio,79,1,8,8,198.65999999999997,-98.65999999999997,-49.66274036041477
Nick Beale,80,1,8,7,179.86,-79.85999999999999,-44.401200934059815
Ray Cross,100,1,8,7,252.46999999999997,-152.46999999999997,-60.39133362379688
Lars Ahlfors,85,1,8,5,163.01,-63.010000000000005,-38.65407030243544
Kelli Dawson,100,1,7,16,252.62999999999997,-152.62999999999997,-60.41641926928709
Eddie Tappe,100,1,7,13,255.68,-155.68,-60.888610763454324
Glenn Sharp,100,1,7,11,267.1200000000001,-167.11999999999995,-62.563641808924785
Chantal Turpin,100,1,7,10,283.18,-183.18,-64.68677166466559
Kim Prentice,100,1,7,10,272.93000000000006,-172.92999999999998,-63.360568643974624
Anna Woodmansey,100,1,7,9,275.22,-175.21999999999994,-63.66543129133054
Brian Mackrill,83,1,7,8,249.9,-149.9,-59.98399359743898
Lily Hosking,100,1,7,8,278.4800000000001,-178.48,-64.09077851192184
Michael George,96,1,7,8,248.25,-148.25,-59.71802618328298
Todd Rattray,100,1,7,8,302.66,-202.66000000000003,-66.95962466133616
Carl Eldridge,100,1,7,7,234.76000000000002,-134.76,-57.403305503492916
Mick McMahon,100,1,7,7,252.32999999999998,-152.33,-60.3693575872865
Nathan Cahir,100,1,7,7,218.02,-118.02,-54.132648380882486
Shane Graham,100,1,7,7,264.11000000000007,-164.11,-62.13698837605543
David Aiken,100,1,7,6,277.21999999999997,-177.21999999999997,-63.9275665536397
Ryan Bell,100,1,7,6,237.49,-137.48999999999998,-57.89296391427007
Geoff Webster,100,1,7,5,222.70999999999998,-122.71,-55.09855866373311
"J K Neilson, K Wilson",100,1,6,15,262.89000000000004,-162.89,-61.961276579557975
Dylan Egerton-Green,100,1,6,12,267.04,-167.04000000000002,-62.55242660275614
Matt Elkins,100,1,6,10,275.69,-175.69,-63.72737495012514
Steven Duffy,100,1,6,10,247.57,-147.56999999999996,-59.60738377024679
Nicole Hanrahan,100,1,6,8,241.06,-141.05999999999995,-58.516551895793555
Peter McFarlane,81,1,6,8,193.35,-93.35000000000002,-48.28032066201191
Tammy Langley,100,1,6,8,343.4800000000001,-243.47999999999996,-70.88622336089435
Tyrone Abela,89,1,6,8,226.09,-126.08999999999999,-55.76982617541686
Chloe Butler,100,1,6,7,278.0199999999999,-178.02,-64.0313646500252
Samantha Hill,100,1,6,7,313.1400000000001,-213.14,-68.06540205658808
Alexandra Hurley,100,1,6,6,210.56,-110.55999999999997,-52.50759878419452
Brian Portelli,100,1,6,6,255.28,-155.28,-60.8273268567847
Jurgen Strohschon,100,1,6,6,261.22,-161.22,-61.71809202970675
Chris Sutherland,95,1,6,5,228.36999999999998,-128.37,-56.21141130621361
Darrel Graham,100,1,6,5,269.95,-169.94999999999996,-62.9561029820337
Debbie Padberg,100,1,6,5,200.78,-100.77999999999999,-50.19424245442773
Doug Lee,100,1,6,5,255.28,-155.27999999999997,-60.827326856784694
Ian Osmond,100,1,6,5,294.64000000000004,-194.64000000000001,-66.0602769481401
Wendy Turnbull,100,1,6,5,259.57000000000005,-159.57000000000002,-61.474746696459526
Mario Borg,100,1,6,4,209.89,-109.89,-52.35599599790367
Rita Burnett,100,1,6,4,170.31,-70.31,-41.283541776760025
Ross Collins,90,1,6,4,224.82999999999998,-124.82999999999997,-55.521949917715595
David Young,100,1,6,2,262.58000000000004,-162.57999999999996,-61.91636834488534
Garry Johnson,100,1,6,2,177.80999999999997,-77.80999999999999,-43.76019346493448
Danny Thackeray,100,1,5,11,280.0900000000001,-180.08999999999997,-64.29719018886783
Graeme Hartman,94,1,5,10,225.42999999999998,-125.43000000000002,-55.64033181031808
Michael Vlemmix,100,1,5,10,232.48000000000002,-132.48000000000002,-56.98554714384033
Ash Warton,100,1,5,9,239.13,-139.12999999999997,-58.18174214862207
Darren Hancock,100,1,5,9,252.85999999999999,-152.85999999999999,-60.45242426639247
David Kennedy,100,1,5,9,282.91,-182.90999999999997,-64.65306988088084
Edward Burnham,100,1,5,9,212.39,-112.38999999999999,-52.91680399265501
"G F J Bond, S A Bond",100,1,5,9,260.7,-160.7,-61.641733793632525
Jarred Hetherington,100,1,5,9,275.3500000000001,-175.35,-63.68258579989102
Luke Watson,100,1,5,9,273.27000000000004,-173.26999999999995,-63.40615508471472
Melissa Gillies,100,1,5,9,290.64000000000004,-190.64000000000001,-65.59317368565924
Michelle Wight,100,1,5,9,255.79999999999998,-155.79999999999998,-60.906958561376065
Peter Payne,100,1,5,9,267.97,-167.96999999999994,-62.68238981975591
Ian Mabbott,100,1,5,8,284.43,-184.43,-64.84196463101642
Paul Williams,100,1,5,8,244.72,-144.72,-59.13697286694999
Trevor Munday,100,1,5,8,286.72999999999996,-186.73,-65.12398423604088
Aiden De Campo,100,1,5,7,275.44000000000005,-175.44,-63.69445251234387
Greg Franklin,100,1,5,7,255.88,-155.88,-60.919180866030956
Matthew Scott,100,1,5,7,243.04,-143.04,-58.854509545753785
Michele Charman,91,1,5,7,199.88,-99.88000000000002,-49.96998198919353
Frank Bonnett,100,1,5,6,242.31999999999996,-142.31999999999996,-58.732254869593916
Jane Walker,100,1,5,6,229.17999999999998,-129.17999999999998,-56.366175058905654
Jemma Collins,100,1,5,6,232.96,-132.96,-57.074175824175825
Merv Cox,82,1,5,6,172.20999999999998,-72.21000000000001,-41.93136287091343
Nathan Goulding,46,1,5,6,104.1,-4.099999999999996,-3.938520653218056
Robin Snr Hosking,100,1,5,6,224.35,-124.35000000000001,-55.426788500111435
Stewart Richards,100,1,5,6,202.51,-102.50999999999999,-50.619722482840345
Vanessa Brockman,75,1,5,6,185.61999999999998,-85.61999999999998,-46.126494989764026
Denis Grieve,77,1,5,5,189.48999999999998,-89.48999999999998,-47.22676658398859
Laurie Young,90,1,5,5,219.43999999999997,-119.43999999999994,-54.429456799125035
Melanie Elder,100,1,5,5,271.4800000000001,-171.48000000000005,-63.16487402386917
Sharon Hahne,100,1,5,5,243.64999999999998,-143.65,-58.95752103427048
Simone Strachan,100,1,5,5,245.79999999999998,-145.79999999999998,-59.31651749389747
Conor Crook,100,1,5,4,295.9100000000001,-195.90999999999997,-66.20594099557296
Eugene Harris,100,1,5,4,189.64000000000001,-89.64,-47.26850875342755
Garry Harpley,71,1,5,4,178.85999999999996,-78.85999999999999,-44.09034999440904
Michael Harding,87,1,5,4,184.80999999999997,-84.81,-45.890373897516376
Ricky Thurlow,100,1,5,4,262.07,-162.07000000000002,-61.842255885832046
Amy Day,61,1,5,2,175.26999999999995,-75.26999999999998,-42.94517030866663
Neil Rowley,33,1,5,1,97.34,2.6600000000000024,2.732689541812207
Paul Cavallaro,93,1,4,17,255.82999999999996,-155.82999999999996,-60.91154282140483
Annie Belton,100,1,4,12,236.84,-136.84,-57.777402465799696
Kylie Garaty,100,1,4,12,270.3400000000001,-170.33999999999997,-63.00954353776722
Jon Ponsonby,70,1,4,11,186.64,-86.63999999999999,-46.420917273896265
Josh Powderly,91,1,4,11,235.58,-135.58,-57.55157483657356
Neville Pangrazio,100,1,4,11,206.20000000000002,-106.19999999999996,-51.503394762366604
Wayne Dimech,100,1,4,11,241.39999999999998,-141.39999999999998,-58.57497928748964
Greg Elkins,100,1,4,10,237.11,-137.10999999999999,-57.825481843869916
John Justice,100,1,4,10,254.58,-154.58,-60.71961662345825
Mike Howie,100,1,4,10,236.74999999999997,-136.74999999999997,-57.76135163674761
Chris Watson,100,1,4,9,244.96,-144.95999999999998,-59.17700849118223
Daniel Anforth,100,1,4,9,248.53,-148.52999999999997,-59.76340884400273
Joshua Carroll,100,1,4,9,206.1,-106.1,-51.4798641436196
Graeme Whittle,71,1,4,8,167.13000000000002,-67.13000000000002,-40.16633758152338
Jim Barker,100,1,4,8,227.17,-127.17,-55.98010300655897
Matt Crone,100,1,4,8,219.62999999999997,-119.63,-54.46887947912399
Shane Smith,77,1,4,8,144.65999999999997,-44.660000000000004,-30.872390432738843
Alison Alford,100,1,4,7,267.00000000000006,-166.99999999999997,-62.546816479400725
Ben Battle,100,1,4,7,286.56,-186.56,-65.1032942490229
Brett Cole,90,1,4,7,229.05,-129.05000000000004,-56.34141017245145
Brooke McPherson,83,1,4,7,233.94,-133.93999999999997,-57.25399675130374
David Murphy,100,1,4,7,218.08,-118.07999999999998,-54.14526779163609
Colin Holloway,58,1,4,6,144.95999999999998,-44.95999999999998,-31.015452538631337
David Reynolds,100,1,4,6,242.89,-142.88999999999996,-58.82909959240807
Gemma Hewitt,100,1,4,6,228.76999999999995,-128.76999999999998,-56.2879748218735
Gregory Coney,100,1,4,6,278.2300000000001,-178.22999999999996,-64.0585127412572
John Lee,95,1,4,6,209.50999999999996,-109.51,-52.26958140422893
Karly Larpent,99,1,4,6,232.46,-132.46,-56.981846339155126
Kate Hargreaves,100,1,4,6,252.0,-151.99999999999997,-60.3174603174603
Kenneth Rue,91,1,4,6,233.83000000000004,-133.83,-57.23388786725398
Mark McNee,100,1,4,6,245.76999999999998,-145.76999999999995,-59.31155145054318
Phil Mitchell,100,1,4,6,205.82999999999998,-105.83000000000001,-51.41621726667639
Scott Torney,100,1,4,6,183.70000000000002,-83.70000000000003,-45.563418617310845
Ben Crosby,73,1,4,5,171.06,-71.05999999999997,-41.54097977317899
Danny Mackney,100,1,4,5,202.21999999999997,-102.21999999999998,-50.54890713084759
Gregory Rue,89,1,4,5,223.99,-123.99000000000002,-55.35514978347248
Michael Brennan,100,1,4,5,249.01000000000005,-149.01000000000002,-59.84097024215894
Michael Nutley,100,1,4,5,295.5600000000001,-195.55999999999997,-66.1659223169576
Sofia Arvidsson,69,1,4,5,191.98999999999998,-91.98999999999998,-47.91395385176311
Wayne Yole,100,1,4,5,234.88000000000002,-134.88,-57.425068119891
Billy Muscat,100,1,4,4,217.49999999999997,-117.5,-54.022988505747136
Brian Clemens,100,1,4,4,202.68,-102.68,-50.661140714426686
Michael Mannix,100,1,4,4,175.99999999999997,-75.99999999999999,-43.18181818181818
Chris Romanidis,89,1,4,3,176.37,-76.37,-43.30101491183308
Darren Binskin,100,1,4,3,253.65,-153.64999999999998,-60.575596294106035
Gary Jones,35,1,4,3,84.24999999999999,15.750000000000009,18.694362017804167
James Clyburn,100,1,4,3,235.14000000000001,-135.14,-57.47214425448668
Mat Wright,100,1,4,3,246.99,-146.99,-59.51253087169521
Nathan Hoy,100,1,4,3,185.82,-85.81999999999998,-46.18447960391776
Colin Knox,72,1,4,2,201.12,-101.11999999999999,-50.27844073190134
Rosemarie Weidenbach,100,1,4,2,255.44,-155.44,-60.851863451299714
Symon Kittel,100,1,4,2,206.33999999999997,-106.33999999999999,-51.53629931181545
Zac Steenhuis,100,1,4,2,239.95,-139.95,-58.324650968951865
Jenny Anderson,100,1,3,12,239.11,-139.10999999999999,-58.178244322696656
Terry Powter,100,1,3,12,245.85,-145.85,-59.32479153955664
Jesse Moore,100,1,3,11,244.07999999999998,-144.07999999999998,-59.02982628646345
Mike Williams,100,1,3,11,232.23999999999995,-132.23999999999995,-56.94109541853254
Vince Vallelonga,100,1,3,11,237.99,-137.99,-57.98142779108366
Mark Buckingham,99,1,3,10,254.99,-154.99,-60.78277579512922
Rebecca Bartley,100,1,3,10,263.25000000000006,-163.25000000000003,-62.013295346628674
Rodney Petroff,100,1,3,10,279.58000000000004,-179.57999999999998,-64.23206237928319
Luke McCarthy,100,1,3,9,312.92,-212.91999999999996,-68.04295027483062
Brent Thomson,90,1,3,8,228.88,-128.88,-56.30898287312128
Cameron Maggs,100,1,3,7,208.71,-108.71000000000001,-52.08662737770112
"D A McDowell, K L McDowell",100,1,3,7,272.89000000000004,-172.88999999999996,-63.355198065154426
Graham Betts,100,1,3,7,209.68,-109.68,-52.30827928271652
Kelly Stuart-Mitchell,52,1,3,7,145.64,-45.639999999999986,-31.337544630595982
Matthew McCaffery,100,1,3,7,206.44000000000003,-106.44000000000001,-51.559775237357094
Simon Ellul,100,1,3,7,244.00999999999996,-144.01,-59.01807302979387
Steven Lee,100,1,3,7,272.67,-172.66999999999996,-63.325631715993666
Terry Dymock,100,1,3,7,226.73,-126.72999999999999,-55.89467648745203
Tom Ison,100,1,3,7,294.45000000000005,-194.44999999999996,-66.0383766344031
Anthony Robinson,59,1,3,6,167.79999999999995,-67.79999999999998,-40.405244338498214
Brett Smith,100,1,3,6,211.44999999999996,-111.45,-52.7074958619059
David Stewart,70,1,3,6,176.79,-76.78999999999999,-43.43571468974489
Grant Dixon,100,1,3,6,251.99,-151.99,-60.31588555101393
Karen Thompson,100,1,3,6,218.26999999999998,-118.27,-54.18518348834013
Andrew German,58,1,3,5,148.01999999999998,-48.01999999999997,-32.44156195108767
Garth Hoy,100,1,3,5,159.7,-59.70000000000002,-37.382592360676284
George Duncan,84,1,3,5,190.61999999999998,-90.61999999999999,-47.53960759626482
Kym Neal,100,1,3,5,251.45999999999998,-151.45999999999995,-60.23224369681061
Lachlan Prothero,100,1,3,5,256.25,-156.24999999999994,-60.97560975609754
Lang Inwood,100,1,3,5,265.57000000000005,-165.57000000000005,-62.34514440637121
Malcolm Bull,100,1,3,5,186.62999999999997,-86.63,-46.41804640197182
Mark Gledhill,76,1,3,5,195.03,-95.02999999999999,-48.72583705071014
Ray Holberton,100,1,3,5,275.68000000000006,-175.67999999999998,-63.72605919907136
Ricky Ryan,68,1,3,5,181.96,-81.96,-45.042866564080015
Thomas Parnell,100,1,3,5,207.47,-107.46999999999997,-51.80026027859448
Tim Mortlock,100,1,3,5,236.96,-136.96,-57.79878460499662
Anthony Frisby,89,1,3,4,234.91,-134.90999999999994,-57.430505299902066
Garry Butler,43,1,3,4,113.25999999999998,-13.26,-11.70757549002296
Geoff Lawson,76,1,3,4,178.54999999999998,-78.55,-43.99327919350322
Graham Bullock,64,1,3,4,157.96,-57.96000000000001,-36.69283362876678
Leigh Shannon,77,1,3,4,159.04000000000002,-59.039999999999985,-37.12273641851105
Mark Hayes,69,1,3,4,166.00000000000003,-65.99999999999997,-39.75903614457829
Mick Sullivan,100,1,3,4,201.07,-101.06999999999998,-50.266076490774346
Paul Morgan,100,1,3,4,238.60999999999999,-138.60999999999999,-58.09060810527639
Peter McKay,71,1,3,4,173.96999999999997,-73.96999999999997,-42.51882508478472
Bill Milner,100,1,3,3,246.00999999999996,-146.00999999999996,-59.35124588431364
Charlie Chiang,100,1,3,3,259.76,-159.76,-61.5029257776409
Darryle Rusten,100,1,3,3,163.29000000000002,-63.28999999999999,-38.759262661522435
Hayden Hancock,34,1,3,3,81.14,18.860000000000007,23.243776189302448
Janet Exell,100,1,3,3,210.61999999999998,-110.61999999999999,-52.521128097996396
Mike Reed,100,1,3,3,270.24000000000007,-170.23999999999998,-62.99585553581999
Norm Jerrick,80,1,3,3,222.43,-122.43,-55.04203569662366
Rhonda Aldons,35,1,3,3,90.71000000000001,9.290000000000013,10.241428728916341
Kevin Sandiford,11,1,3,2,30.490000000000002,69.51,227.97638570022957
Malcolm Retallick,62,1,3,2,151.33999999999997,-51.33999999999999,-33.92361569974891
Rick Cashman,33,1,3,2,88.28999999999999,11.710000000000004,13.263110205006235
Warren Robinson,100,1,3,2,208.07999999999996,-108.07999999999996,-51.941560938100714
Charlie Mizzi,53,1,3,1,125.22,-25.220000000000006,-20.140552627375826
Dylan Voak,35,1,3,1,86.52000000000001,13.480000000000011,15.58021266759132
Gary Williams,79,1,3,1,166.64,-66.64,-39.990398463754204
Jamie Cassar,47,1,3,1,103.92,-3.91999999999999,-3.7721324095457947
Jeff Pilon,27,1,3,1,81.26,18.740000000000016,23.061777012060073
Jenny Sellers,45,1,3,1,105.84,-5.839999999999986,-5.517762660619789
Melissa Kendall,100,1,3,1,207.09,-107.08999999999997,-51.71181611859576
Billy Neely,24,1,3,0,58.22,41.780000000000015,71.76228100309174
Hellen Scott,26,1,3,0,77.11000000000001,22.890000000000004,29.68486577616392
Ginger Gleeson,100,1,2,12,163.46,-63.45999999999999,-38.82295362779884
Max Beasley,44,1,2,12,102.46000000000002,-2.459999999999996,-2.400936951005266
Corey Parker,100,1,2,11,285.22,-185.22,-64.93934506696584
Michael Gadsden,100,1,2,11,278.88000000000005,-178.87999999999994,-64.14228341939182
Rory Coverdale,73,1,2,11,182.69,-82.69,-45.262466473260716
Robert Abercromby,100,1,2,10,232.60999999999999,-132.60999999999996,-57.00958686212974
Brad Lynn,100,1,2,9,215.42,-115.42,-53.579054869557154
Corey Peterson,100,1,2,9,243.66000000000003,-143.66,-58.95920545021751
Daniel Costello,100,1,2,9,230.99,-130.99,-56.70808260097841
Darren Billinger,65,1,2,9,209.48999999999998,-109.49000000000001,-52.26502458351236
Geoffrey Harding,100,1,2,9,243.70000000000002,-143.70000000000002,-58.96594173163726
Naomi Kerr,100,1,2,9,241.99,-141.98999999999995,-58.67597834621263
Peter Romero,100,1,2,9,260.1,-160.1,-61.55324875048057
Anthony Gorman,78,1,2,8,194.96999999999997,-94.97000000000001,-48.710057957634525
Ian Slater,76,1,2,8,219.91,-119.90999999999998,-54.526851893956604
Jacqueline Graham,100,1,2,8,219.79000000000002,-119.78999999999998,-54.50202465990262
Kent Rattray,100,1,2,8,249.9,-149.90000000000003,-59.98399359743899
Matt Maguire,91,1,2,8,259.38,-159.38,-61.44652633202251
Michael Jnr Day,100,1,2,8,287.0400000000001,-187.04,-65.16164994425861
Gary Hall Snr,100,1,2,7,261.27,-161.26999999999995,-61.7254181498067
Jerime Steele,100,1,2,7,201.64999999999998,-101.64999999999998,-50.40912472105133
Kari Males,100,1,2,7,258.6,-158.6,-61.33023975251353
Matthew Clayton,100,1,2,7,268.52000000000004,-168.52,-62.7588261582005
Paul Kahlefeldt,100,1,2,7,252.04,-152.04,-60.32375813362958
Brett Davis,58,1,2,6,175.34,-75.33999999999999,-42.96794798676856
Dean Ingold,100,1,2,6,239.07000000000002,-139.07,-58.17124691512945
Dean Miller,100,1,2,6,217.14,-117.14000000000004,-53.94676245740078
John Guagliardo,100,1,2,6,203.96999999999997,-103.96999999999998,-50.973182330734915
Kristie O'Sullivan,51,1,2,6,126.46999999999998,-26.469999999999995,-20.929864790068788
Mark Russo,100,1,2,6,235.33,-135.32999999999996,-57.50648026176006
Neville Donnelly,48,1,2,6,96.56,3.440000000000005,3.562551781275895
Sandra O'Connor,100,1,2,6,238.29999999999995,-138.29999999999995,-58.036088963491395
Scott Rains,92,1,2,6,201.56,-101.55999999999999,-50.386981543957134
Trevor Allamby,63,1,2,6,173.60999999999999,-73.60999999999997,-42.39963135764068
Brian Ferguson,100,1,2,5,196.16,-96.15999999999997,-49.02120717781401
Julie O'Neill,100,1,2,5,195.40000000000003,-95.39999999999995,-48.82292732855677
Karen Bennett,100,1,2,5,248.28,-148.27999999999997,-59.72289350733042
Liam Armstrong,60,1,2,5,170.40999999999997,-70.41,-41.31799777008392
Michael Xuereb,100,1,2,5,273.99,-173.98999999999995,-63.50231760283221
Paul Medhurst,100,1,2,5,248.36,-148.35999999999999,-59.73586728941858
Peter Dennis,100,1,2,5,185.94,-85.94,-46.21921049801011
Stephen Farrugia,100,1,2,5,253.44000000000003,-153.44000000000005,-60.5429292929293
Steve Cleave,47,1,2,5,116.67999999999999,-16.679999999999975,-14.295509084676016
Alex Alchin,47,1,2,4,151.65,-51.65,-34.05868776788658
Amy Cargill,100,1,2,4,213.2,-113.19999999999999,-53.09568480300187
Andrew Stenhouse,39,1,2,4,106.8,-6.799999999999992,-6.367041198501864
Billy Kitt,100,1,2,4,178.98999999999998,-78.98999999999998,-44.13095703670595
Dean Weller,100,1,2,4,209.63,-109.62999999999998,-52.29690406907408
Dennis Dale,100,1,2,4,223.10999999999999,-123.10999999999994,-55.17905965667157
Dennis Schmetzer,68,1,2,4,165.58999999999997,-65.59000000000002,-39.60987982366086
Graeme Watts,100,1,2,4,242.52,-142.51999999999998,-58.76628731650997
Greg Leight,72,1,2,4,172.51,-72.50999999999999,-42.03234595095936
Mario Condipodero,39,1,2,4,95.78999999999999,4.209999999999999,4.395030796534084
Melissa Maine,47,1,2,4,145.15999999999997,-45.16000000000001,-31.110498759988992
Ross Jackson,26,1,2,4,71.04999999999998,28.95000000000001,40.74595355383535
Shane Fraser,52,1,2,4,141.54999999999998,-41.54999999999999,-29.35358530554574
Steve Towns,77,1,2,4,185.92,-85.91999999999997,-46.21342512908777
Tony Piltz,54,1,2,4,140.73999999999998,-40.739999999999974,-28.946994457865554
Brent Parish,53,1,2,3,134.72,-34.71999999999998,-25.77197149643704
Frank Nafranec,45,1,2,3,109.13999999999999,-9.139999999999992,-8.374564779182695
Graham White,100,1,2,3,265.36,-165.36,-62.31534519143804
Joanne Franklin,48,1,2,3,127.21000000000001,-27.20999999999998,-21.389827843722962
John Stariha,100,1,2,3,221.22999999999996,-121.22999999999998,-54.798173846223385
Neville Rattray,51,1,2,3,150.16,-50.16000000000002,-33.404368673415036
Peter Greig,100,1,2,3,214.12,-114.12,-53.29721651410424
Stephen Lambert,34,1,2,3,92.83999999999999,7.160000000000007,7.7121930202499005
Tayla Fellows,45,1,2,3,115.16999999999999,-15.169999999999987,-13.171832942606573
Wayne White,50,1,2,3,109.90999999999998,-9.909999999999993,-9.016468019288503
Adam Kelly,48,1,2,2,148.10999999999999,-48.11,-32.48261427317535
Albert Cefai,100,1,2,2,242.82000000000002,-142.82,-58.81723087060373
Clement Stanaway,80,1,2,2,125.67999999999999,-25.679999999999964,-20.43284532145128
Ian Miller,64,1,2,2,85.74000000000001,14.26000000000002,16.631677163517633
Luke Mulley,45,1,2,2,111.58000000000001,-11.579999999999997,-10.37820397920774
Nick Youngson,100,1,2,2,150.94,-50.93999999999998,-33.74850934146017
Stephen Woodward,44,1,2,2,114.38999999999999,-14.389999999999997,-12.57977095899991
Darryl Pitt,20,1,2,1,57.209999999999994,42.79,74.79461632581717
Michael Dawson,41,1,2,1,91.75,8.250000000000012,8.991825613079033
Peter Bain,19,1,2,1,52.11,47.89,91.90174630589138
William Cassell,47,1,2,1,117.38999999999999,-17.39,-14.8138683022404
John Davis,32,1,2,0,72.19999999999999,27.80000000000001,38.504155124653764
Jude McLachlan,15,1,2,0,37.38,62.62000000000001,167.5227394328518
Kylie Linsell,38,1,2,0,110.48,-10.48,-9.485879797248371
Mitchell Dawson,100,1,1,14,254.58,-154.58,-60.71961662345825
"M A Lee, P D Lee",100,1,1,11,262.44000000000005,-162.43999999999997,-61.89605243103183
Cassandra O'Brien,100,1,1,10,185.02999999999997,-85.02999999999997,-45.95471004701939
Matthew Higgins,100,1,1,9,237.15000000000003,-137.15000000000003,-57.832595403752904
Sam Torre,100,1,1,9,206.97,-106.96999999999998,-51.68381891095327
Ben Mantle,58,1,1,8,156.70999999999998,-56.70999999999998,-36.187862931529565
Garry Sayers,89,1,1,8,207.82999999999998,-107.83,-51.883751142760914
Katrina Fitzpatrick,91,1,1,8,246.29000000000002,-146.29000000000002,-59.39745828088838
Peter Salathiel,100,1,1,8,175.39000000000001,-75.38999999999999,-42.984206625235174
Al Barnes,100,1,1,7,241.08999999999997,-141.09,-58.521713882782365
Graeme Collins,64,1,1,7,148.09,-48.09000000000002,-32.473495847120006
John McMullen,100,1,1,7,239.48,-139.47999999999993,-58.24285952897943
Charlene Gusman,100,1,1,6,210.29999999999998,-110.29999999999995,-52.44888254873988
Clive Dalton,99,1,1,6,246.69,-146.69,-59.46329401272853
David Simmonds,100,1,1,6,252.17999999999998,-152.17999999999998,-60.34578475691966
John Newberry,100,1,1,6,265.04,-165.04000000000002,-62.269846060971936
Matt Whelan,54,1,1,6,127.54999999999998,-27.549999999999983,-21.59937279498235
Steve Furey,90,1,1,6,209.02999999999997,-109.03,-52.15997703678899
Alex Freeman,39,1,1,5,116.99,-16.99,-14.522608769980339
Craig Hoban,53,1,1,5,136.26999999999998,-36.26999999999999,-26.616276509870108
Danny Malone,100,1,1,5,237.75999999999996,-137.75999999999996,-57.9407806191117
John Murphy,100,1,1,5,207.92999999999998,-107.93,-51.90689174241332
Peter Lew,49,1,1,5,105.3,-5.299999999999972,-5.033238366571674
Ross Graham,100,1,1,5,253.54000000000002,-153.54,-60.55849175672476
Tom Olsen,100,1,1,5,177.06999999999996,-77.07000000000001,-43.52515954142431
Chris Walsh,100,1,1,4,174.43999999999997,-74.43999999999998,-42.67369869296033
Dennis Day,55,1,1,4,161.67999999999995,-61.67999999999999,-38.149430974764975
Graeme Waters,100,1,1,4,153.85,-53.849999999999994,-35.00162495937602
Heather Herbert,100,1,1,4,160.65,-60.65000000000001,-37.75287892934953
Jodie Ward,84,1,1,4,197.07,-97.06999999999998,-49.2566093266352
John Kendall,46,1,1,4,111.67999999999998,-11.679999999999987,-10.458452722063027
Lenard Simon,100,1,1,4,144.57999999999998,-44.57999999999999,-30.834140268363537
Michael Tobin,80,1,1,4,165.07,-65.07,-39.4196401526625
Michelle Crook,49,1,1,4,82.47999999999999,17.520000000000003,21.24151309408342
Paul Warnock,62,1,1,4,140.11,-40.10999999999998,-28.627506958818056
Peter Hodgson,41,1,1,4,101.11999999999999,-1.1199999999999712,-1.1075949367088325
Rikki Cernovskis,34,1,1,4,62.879999999999995,37.12000000000001,59.03307888040715
Stacey Hardy,44,1,1,4,115.81999999999998,-15.81999999999999,-13.659126230357444
Tony Higgs,81,1,1,4,171.48000000000002,-71.48,-41.684161418241196
Vanessa Benett,50,1,1,4,104.82,-4.819999999999993,-4.598359091776373
Warren Hinze,100,1,1,4,249.65,-149.65,-59.94392149008612
Danny O'Brien,19,1,1,3,61.26,38.74000000000001,63.23865491348353
Ian Gossage,89,1,1,3,188.57999999999998,-88.58,-46.97210732845477
Leanne Staunton,56,1,1,3,148.67,-48.66999999999999,-32.73693414945853
Leighton Burns,42,1,1,3,80.71,19.29,23.90038409119068
Melanie Kittel,76,1,1,3,198.08999999999997,-98.08999999999997,-49.51789590590135
