Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
N A Day,100,10,21,16,1565.79,-565.79,-36.134475248915884
"G F J Bond, S A Bond",100,10,20,14,1964.7299999999998,-964.73,-49.102421197823624
T M Ison,100,10,20,14,1490.7399999999998,-490.7399999999999,-32.91922132632115
C Knox,100,10,19,11,1110.02,-110.02,-9.91153312552927
A S Williams,93,10,18,7,1384.43,-384.43,-27.768106729845492
R J East,100,10,17,17,1239.68,-239.67999999999995,-19.334021683014964
C M Watson,100,10,17,7,1249.1200000000001,-249.11999999999998,-19.94364032278724
P R J Fitzpatrick,100,10,16,17,1606.3999999999999,-606.3999999999999,-37.74900398406374
K J Pizzuto,100,10,16,12,1223.14,-223.13999999999993,-18.24321009859868
N L Cameron,100,10,16,12,1056.6299999999999,-56.629999999999974,-5.359491969752892
D Egerton-Green,100,10,15,16,1580.66,-580.6600000000002,-36.73528779117585
A C Warton,100,10,15,12,1212.4699999999998,-212.47,-17.523732545959902
A G Cortopassi,100,10,14,14,1273.7599999999998,-273.76,-21.492274839844246
D W Graham,100,10,14,7,1262.12,-262.11999999999995,-20.768231229993976
A C F Collins,87,10,14,5,1110.9099999999999,-110.90999999999987,-9.983707050976216
L Watson,100,10,13,14,825.8399999999999,174.16,21.088830766250123
J A Hayman,100,10,13,12,991.3199999999998,8.680000000000057,0.8756002098212543
G F Webster,100,10,13,11,1485.65,-485.6499999999999,-32.68939521421599
J A Young,100,10,13,11,1342.39,-342.39,-25.50600049166039
W Justins,100,10,13,11,910.4399999999999,89.56000000000009,9.837001889196442
B I Devcic,100,10,13,8,1291.5900000000001,-291.5899999999999,-22.57604967520652
J N McMullen,100,10,12,17,1136.57,-136.57,-12.015977898413647
J D Betts,86,10,12,16,880.6100000000001,119.39000000000003,13.557647539773567
M G Scott,100,10,12,15,904.8799999999999,95.12,10.511891079480154
M G Reed,100,10,12,13,1490.74,-490.74,-32.91922132632116
M R S Barby,94,10,12,13,1160.9399999999998,-160.93999999999994,-13.862904198322045
T R Linke,56,10,12,13,1295.04,-295.04,-22.782307882382014
M F Blackmore,73,10,12,11,1306.3899999999999,-306.38999999999993,-23.45318013763118
D J Drury,96,10,12,10,1492.6599999999999,-492.65999999999997,-33.00550694732893
A C Duggan,100,10,12,9,953.1699999999998,46.83000000000002,4.913079513622966
"A M Butt, S L Smith",100,10,11,11,1400.11,-400.10999999999996,-28.577040375399076
E G Ashcroft,100,10,11,10,811.37,188.63000000000002,23.24833306629528
R A Graham,100,10,11,10,1362.95,-362.94999999999993,-26.62973696760702
D E Russell,100,10,11,8,1031.72,-31.71999999999997,-3.074477571434107
C T Demmler,100,10,11,7,1466.7799999999997,-466.78000000000003,-31.823450006135896
C A Godden,100,10,10,15,1466.97,-466.96999999999997,-31.832280142061524
D G Farrar,80,10,10,14,993.73,6.269999999999968,0.6309560947138526
K A McDeed,86,10,10,11,1344.2300000000002,-344.2300000000001,-25.607968874374176
W L Milner,100,10,10,8,1093.79,-93.78999999999995,-8.574772122619512
A D Millard,98,10,9,20,1246.3799999999999,-246.38000000000002,-19.767647106019034
J B Tormey,100,10,9,16,1477.4399999999998,-477.4399999999999,-32.31535629196448
L E Wilson,100,10,9,15,1425.73,-425.7299999999999,-29.860492519621516
M J Elkins,100,10,9,13,1336.13,-336.13,-25.15698322767994
M P Benham,95,10,9,13,1157.8000000000002,-157.79999999999998,-13.62929694247711
R L Ashwood,100,10,9,13,1252.4000000000003,-252.39999999999992,-20.15330565314595
B A Lilley,100,10,9,10,1406.2900000000002,-406.29,-28.890911547404873
R J Veivers,100,10,9,6,1060.24,-60.24,-5.68173243793858
J W Carkeet,100,10,8,13,958.73,41.270000000000024,4.304653030571696
P A Ashwood,46,10,8,8,1171.9799999999998,-171.98,-14.674311848325058
K M Males,100,10,7,11,864.76,135.24,15.639021231324298
Z S Steenhuis,100,10,7,7,1007.9599999999998,-7.959999999999972,-0.7897138775348203
L H Holberton,63,10,6,8,1008.0099999999999,-8.010000000000012,-0.7946349738593875
S L Suvaljko,100,10,5,14,983.0300000000001,16.970000000000038,1.7262952300540206
T R Langley,100,10,5,14,1059.7100000000003,-59.70999999999996,-5.6345603985996116
D M Giles,100,10,5,10,873.2700000000001,126.73000000000002,14.512121108019285
B Giorgio,62,10,5,4,758.07,241.92999999999998,31.913939345970682
J P Lew,86,10,4,11,857.6400000000001,142.35999999999999,16.599039223916794
P J Hedges,69,10,4,11,1034.72,-34.71999999999995,-3.3554971393227104
S J O'Donoghue,57,10,4,10,1100.4,-100.39999999999996,-9.12395492548164
P A Morgan,86,10,3,18,579.9599999999999,420.0400000000001,72.42568452996761
M Laffan,100,10,3,6,656.4000000000001,343.60000000000014,52.346130408287635
K N Prentice,100,9,20,10,1531.98,-631.9799999999999,-41.25249676888731
K L Butler,100,9,18,13,1391.6000000000001,-491.59999999999997,-35.32624317332566
C J Butler,100,9,17,13,1339.66,-439.6599999999999,-32.81877491303763
E A Heath,100,9,17,12,1443.4199999999998,-543.4200000000001,-37.64808579623396
D A Chapple,100,9,16,22,1209.49,-309.48999999999995,-25.588471173800524
D A Brown,100,9,16,15,1176.5300000000002,-276.53,-23.503863054915723
R A Olivieri,94,9,16,14,1446.98,-546.9799999999999,-37.80148999986178
B H Aldons,100,9,14,13,1327.4499999999998,-427.44999999999993,-32.200836189686996
D J Elder,100,9,13,19,1411.12,-511.12000000000006,-36.220874199217654
K P Hargreaves,100,9,13,10,1285.6499999999999,-385.65000000000003,-29.996499824991258
W P Dimech,79,9,13,10,1188.36,-288.36,-24.265374129051807
W R Moore,100,9,12,12,1206.3,-306.3,-25.391693608555087
N P Hurst,100,9,12,11,898.38,1.619999999999993,0.1803245842516522
K J F Charles,100,9,12,10,1102.82,-202.82000000000005,-18.39103389492393
S W Dickson,100,9,12,9,1140.4,-240.39999999999992,-21.080322693791643
L R Edwards,100,9,12,8,1172.92,-272.91999999999996,-23.268424103945705
S P Farrugia,100,9,12,8,1184.34,-284.34,-24.008308424945536
M J Day,100,9,11,17,941.5000000000001,-41.49999999999994,-4.407859798194364
M J Craven,100,9,11,13,1337.17,-437.16999999999996,-32.693673953199664
S K Hill,100,9,11,13,1197.5899999999997,-297.59000000000003,-24.8490718860378
D W Girardi,100,9,11,12,1028.8899999999999,-128.88999999999993,-12.527092303356039
R C Thurlow,100,9,11,10,1144.6,-244.59999999999997,-21.369910885899003
D I Harris,89,9,11,8,952.1299999999999,-52.12999999999999,-5.475092686923003
L Chiang,100,9,11,7,1105.0099999999998,-205.00999999999996,-18.552773278069882
B E Wheeler,77,9,11,6,714.32,185.68000000000006,25.993952290290075
P H Rixon,100,9,10,23,1557.1,-657.1,-42.200244043414045
S T Hewitt,100,9,10,17,1181.8699999999997,-281.86999999999995,-23.84949275301006
S E Lukac,100,9,10,13,1124.9600000000003,-224.96,-19.997155454416152
C D Goble,87,9,10,12,1216.9900000000002,-316.99,-26.0470505098645
J N Quinlan,100,9,10,10,1011.5499999999998,-111.54999999999998,-11.027630863526273
J P Thornton,100,9,10,10,837.06,62.94,7.519174252741739
M J Nutley,100,9,10,6,1146.4799999999998,-246.47999999999996,-21.498848649780196
M L Russo,100,9,9,17,827.9499999999999,72.05000000000007,8.70221631741048
R E Roots Jnr,100,9,9,17,1247.2600000000002,-347.26,-27.841829289803243
L Inwood,100,9,9,16,1160.86,-260.86,-22.471271298864636
P G Manning,100,9,9,16,1146.6299999999999,-246.62999999999997,-21.509118024122863
G C Elkins,100,9,9,14,933.6700000000002,-33.67000000000003,-3.6061991924341603
E G Cain,93,9,9,12,961.2999999999998,-61.29999999999995,-6.3767814417975615
N P Walsh,64,9,9,8,738.19,161.81000000000006,21.91983093783444
D J Burns,63,9,9,4,974.1399999999998,-74.13999999999997,-7.610815693842773
J H Barker,100,9,8,16,1261.35,-361.35,-28.647877274348915
P J Keats,79,9,8,12,836.1799999999998,63.81999999999999,7.632327967662465
"G J Quinlan, D J Quinlan",53,9,8,11,1194.54,-294.53999999999996,-24.657190215480433
M B Kendall,100,9,8,9,930.2400000000001,-30.239999999999945,-3.2507739938080435
J Kirk,39,9,8,4,842.4499999999998,57.550000000000004,6.831265950501515
G B Lawlor,52,9,7,5,1059.2199999999998,-159.21999999999997,-15.03181586450407
T J Stone,67,9,7,5,713.22,186.78000000000003,26.188272903171534
P S Birks,42,9,7,3,882.58,17.42000000000001,1.9737587527476272
D M O'Brien,28,9,7,1,664.9300000000001,235.07000000000002,35.352593506083345
J S Turnbull,100,9,6,12,1205.91,-305.90999999999997,-25.367564743637583
C O Eldridge,90,9,6,11,1029.98,-129.97999999999996,-12.619662517718785
R J Eddy,100,9,6,11,611.9599999999999,288.0400000000001,47.06843584548012
L B Harding,33,9,6,3,985.88,-85.87999999999997,-8.710999310260881
D J McCall,100,9,5,12,775.96,124.04000000000002,15.985360070106708
P C Bain,35,9,5,2,1015.6199999999999,-115.62,-11.384179122112602
C D Salter,74,9,4,6,890.71,9.289999999999983,1.0429881779703811
W Greene,62,9,4,6,508.26,391.74000000000007,77.07472553417544
C M McSwain,64,9,4,4,972.2,-72.20000000000005,-7.426455461839132
B A Stevens,58,9,4,1,564.53,335.47,59.42465413706979
E J Tappe,100,9,3,14,1260.8400000000001,-360.8399999999999,-28.619015894165784
D W Lock,100,8,16,9,999.59,-199.58999999999992,-19.96718654648405
D J Weinert,100,8,15,17,1031.4399999999998,-231.43999999999997,-22.438532537035602
J W Hetherington,100,8,15,14,1242.17,-442.17,-35.59657695806532
S J Cini,100,8,15,11,1138.2,-338.2,-29.71358285011421
N A Turnbull,100,8,15,10,1525.68,-725.68,-47.56436474227885
D R March,100,8,14,14,1089.8,-289.79999999999995,-26.592035235823086
C L Wallrodt,100,8,14,13,1150.28,-350.28000000000003,-30.45171610390514
R W Adams,100,8,14,13,1032.5200000000002,-232.52,-22.519660636113585
A K Richardson,100,8,14,10,1166.03,-366.03000000000003,-31.391130588406817
H P Woods,69,8,13,13,1054.72,-254.71999999999997,-24.150485436893202
C R Thomas,78,8,13,10,1305.4399999999998,-505.44000000000005,-38.71798014462557
J A Boserio,100,8,13,9,1047.24,-247.23999999999998,-23.608723883732477
K L Carey,53,8,13,5,841.4799999999998,-41.47999999999997,-4.929410086989587
M A Formosa,100,8,12,13,1419.5599999999997,-619.5600000000001,-43.64450956634451
N J Elkins,100,8,12,11,1474.23,-674.2299999999999,-45.734383373015056
R P Butt,100,8,11,14,1236.71,-436.71,-35.312239732839544
J A Brimacombe,100,8,11,11,1182.4599999999998,-382.4599999999999,-32.34443448404174
J K Donovan,100,8,10,15,972.86,-172.86000000000004,-17.768229755566068
C R Abercromby,100,8,10,11,833.6499999999999,-33.649999999999935,-4.036466142865704
"E Brosnan, R J Brosnan",100,8,10,9,1060.0399999999997,-260.0399999999999,-24.531149767933282
F Taiba,66,8,10,8,1276.7699999999998,-476.77,-37.3418861658717
A N Varga,100,8,10,6,933.07,-133.07000000000002,-14.261523787068494
L J Egerton-Green,92,8,9,15,902.7900000000001,-102.7899999999999,-11.385815084349616
G C Pekin,100,8,9,10,880.7599999999999,-80.7599999999999,-9.16935373995185
S K Duffy,100,8,9,10,1354.37,-554.3699999999999,-40.93194621853703
T L White,100,8,9,9,1228.8999999999999,-428.90000000000003,-34.90113109284727
D L Russell,77,8,9,8,980.11,-180.10999999999996,-18.3765087592209
H M Stevens,87,8,8,19,959.41,-159.41,-16.6154198934762
P G Bull,100,8,8,14,864.7499999999999,-64.74999999999989,-7.487713211910944
J A Douglas,100,8,8,13,1176.34,-376.34,-31.99245116207899
M A Dux,100,8,8,13,913.54,-113.54,-12.428574556122339
J R Graham,97,8,8,9,930.12,-130.11999999999995,-13.989592740721621
G R Shepherdson,100,8,8,8,746.1999999999999,53.8000000000001,7.209863307424297
J R Turner,100,8,8,8,551.3599999999999,248.6400000000001,45.095763203714476
B A Lynn,100,8,8,5,682.2600000000001,117.74000000000007,17.257350570163872
S J Hahne,94,8,7,9,849.49,-49.48999999999998,-5.825848450246617
M L Wight,63,8,7,8,647.83,152.17000000000004,23.489186978065238
R J Carberry,45,8,6,7,611.8600000000001,188.14000000000004,30.748864119242963
B J Flaherty,52,8,6,6,679.05,120.95000000000002,17.811648626757975
C J Miller,66,8,6,4,790.05,9.950000000000026,1.2594139611417032
W F Ronan,37,8,6,3,477.68,322.32,67.47613465081226
A A Ainsworth,53,8,6,1,550.3799999999999,249.62000000000003,45.3541189723464
R A Morrissey,78,8,5,12,1033.7399999999998,-233.74000000000007,-22.6111014374988
J W Ainsworth,100,8,5,11,872.25,-72.24999999999997,-8.283175695041557
S P Hallcroft,91,8,5,10,716.6999999999999,83.30000000000004,11.622715222547795
L R Hinze,100,8,5,9,730.57,69.42999999999998,9.503538333082384
G F Living,61,8,5,7,705.3,94.69999999999997,13.426910534524314
R G Williams,47,8,5,7,830.2600000000001,-30.260000000000005,-3.64464143762195
T Abela,53,8,5,6,757.82,42.180000000000014,5.565965532712255
N W Diebert,55,8,4,9,694.73,105.27000000000001,15.152649230636364
M E Campbell,73,8,4,7,824.9899999999999,-24.989999999999966,-3.0291276257893998
T J Fellows,56,8,4,6,929.53,-129.52999999999997,-13.93499940830312
J W Powderly,48,8,4,5,596.3399999999999,203.65999999999997,34.15165844987759
D F Braun,36,8,2,6,989.69,-289.69000000000005,-29.270781759945034
C Dalton,51,8,0,6,568.5899999999999,231.41000000000003,40.698921894510995
G F Dwyer,100,7,18,12,1409.21,-709.2100000000002,-50.32677883353085
M J Butler,100,7,16,13,1241.03,-541.03,-43.59523943820858
L Tabone,91,7,16,11,1190.1299999999999,-490.13,-41.18289598615278
"A J Tindale, B J Tindale",100,7,15,17,1338.68,-638.6800000000001,-47.709684166492366
K E Rue,100,7,14,23,1444.86,-744.86,-51.55239954043991
A Spiteri,100,7,14,15,1338.4,-638.4000000000001,-47.69874476987448
D R Young,100,7,14,10,1311.49,-611.4900000000001,-46.62559379026909
T J Ryan,100,7,13,20,1319.2600000000002,-619.2600000000001,-46.93995118475509
J D Justice,100,7,13,11,1116.39,-416.39000000000004,-37.297897688083914
M A Betts,100,7,13,7,948.58,-248.57999999999998,-26.205486095005163
R W Hart,100,7,12,12,1214.26,-514.2599999999998,-42.35172038937293
