Trainer,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Jonathan O'Connor,38,8,14,5,630.9900000000001,169.01000000000002,26.784893579929946
Brad Angove,39,8,10,3,758.25,41.750000000000064,5.506099571381479
Geoffrey Day,29,8,10,2,768.2399999999998,31.76000000000002,4.1341247526814575
David Abrahams,29,8,10,1,742.3499999999999,57.65000000000002,7.765878628679198
Andrew Clarke,33,8,9,2,467.93999999999994,332.06000000000006,70.96208915672952
Kylie Garaty,22,8,8,1,626.28,173.71999999999997,27.738391773647564
Trevor Kittel,25,8,7,4,360.66,439.34,121.81556036155933
Bayley Duck,28,8,7,3,852.6399999999999,-52.64,-6.173766185025334
Ian Edyvean,27,8,6,4,427.48999999999995,372.51,87.13888044164777
Faye McEwan,26,8,6,1,706.6500000000001,93.35000000000001,13.210217222104296
Narelle McCarthy,27,8,5,5,672.02,127.98000000000003,19.044076069164614
Anne O'Connor,22,8,5,3,637.4100000000002,162.59000000000003,25.507914842879774
Anthony Schembri,20,8,5,0,427.19000000000005,372.80999999999995,87.27030127109715
Sarah Rushbrook,22,8,4,6,427.65,372.35,87.0688647258272
Mal Bagnato,17,8,4,3,487.42,312.58,64.12949817405934
Geoffrey Scott,25,8,4,2,428.84,371.16,86.54976214905327
Joseph Galea,19,8,4,2,557.3400000000001,242.66,43.5389528833387
Ian Watson,12,8,3,0,471.9,328.1,69.52744225471498
Brendan Tune,22,8,2,6,354.23999999999995,445.76000000000005,125.83559168925025
Charlie Martin,16,8,2,4,407.77,392.23,96.18902812860192
Sharon Hahne,25,8,2,2,420.99,379.01,90.0282667046723
Kim Evans,17,8,2,1,315.06,484.94,153.91988827524915
Russell Eddy,24,8,1,4,381.88,418.12,109.48989211270556
Michael Teuma,20,8,1,1,309.47,490.53,158.50647881862537
Tess Neaves,12,8,1,1,275.18,524.8199999999999,190.71880223853475
Cassandra O'Brien,20,8,1,0,344.94,455.06,131.92439264799677
Jamie Cassar,9,8,1,0,455.01,344.99,75.82031164150239
Noel Walsh,14,8,1,0,406.05,393.95,97.02007141977589
Phil Mitchell,48,7,15,8,1091.08,-391.08000000000004,-35.84338453642263
Michelle Wight,34,7,13,2,527.4,172.59999999999997,32.726583238528626
Dean Weller,35,7,9,2,514.0500000000001,185.95000000000002,36.1735239762669
Monique Burnett,32,7,6,6,415.54999999999995,284.45000000000005,68.45144988569368
Brett Shipway,29,7,6,3,402.0,298.0,74.12935323383084
Brian Clemens,19,7,6,2,502.96999999999997,197.02999999999997,39.1733105354196
David Gravolin,19,7,6,2,507.83,192.17000000000002,37.841403619321426
"M J Schrader, B L Smith",19,7,6,2,618.17,81.83,13.23745895142113
Jed Betts,29,7,5,5,681.6699999999998,18.33,2.688984405944226
Nick Edwards,21,7,5,5,590.1999999999999,109.79999999999997,18.603863097255164
Maurice Johnson,30,7,5,3,473.21000000000004,226.79000000000005,47.92586800786121
Craig Saligari,18,7,5,2,583.61,116.38999999999999,19.94311269512174
Paul Warnock,24,7,5,2,471.28,228.71999999999997,48.53165846206077
Heath Woods,20,7,4,6,593.53,106.47000000000003,17.93843613633684
Jack Sullivan,30,7,4,4,378.0300000000001,321.96999999999997,85.17048911462051
Matthew Gath,34,7,4,4,576.33,123.67000000000002,21.458192355074353
Phill Keats,30,7,4,4,740.82,-40.81999999999995,-5.5101104181852465
John Conry,15,7,4,3,564.97,135.03000000000003,23.900384091190688
Anna Woodmansey,16,7,4,1,596.01,103.99,17.447693830640425
Brett Cole,17,7,4,1,359.18,340.82,94.88835681274013
Robert Olsen,27,7,4,1,378.13,321.87,85.1215190542935
Peter McFarlane,22,7,3,6,307.70000000000005,392.30000000000007,127.49431264218394
Peter McKay,21,7,3,4,638.4,61.59999999999999,9.649122807017543
Rob Brown,16,7,3,3,316.68,383.31999999999994,121.04332449160033
Christian Salter,16,7,3,2,459.66,140.34,30.531262237305835
Jodie Ward,15,7,3,0,290.74999999999994,409.25000000000006,140.75666380051595
Shane Fraser,17,7,3,0,721.6999999999999,-21.700000000000017,-3.0067895247332714
Stuart Pringle,17,7,2,4,326.69,373.31000000000006,114.27040925648171
Peter Marsh,15,7,2,3,533.5600000000001,166.44000000000003,31.19424244696004
Jamie Kirk,14,7,2,2,364.9100000000001,335.09,91.82812200268556
Francesca Carbone,17,7,2,1,317.63,382.37,120.38220571104745
Garth Hurrell,13,7,2,1,325.3,374.7,115.18598217030433
Chris Beckett,16,7,1,3,443.01,256.98999999999995,58.00997720141756
Ryan Eyre,13,7,1,2,270.93000000000006,429.06999999999994,158.36932048868707
Mathew McCarthy,10,7,1,1,325.26000000000005,374.74,115.21244542827276
Rodney Atkins,14,7,1,1,396.04999999999995,303.95000000000005,76.74536043428863
Ron Huston,12,7,1,1,665.7299999999998,34.27000000000001,5.147732564252778
Stacey Hardy,20,7,1,1,449.63000000000005,250.37000000000003,55.68356203989947
Karen Crouch,15,7,1,0,435.83000000000004,264.17,60.6130830828534
Troy Primmer,9,7,1,0,562.3299999999999,137.67000000000002,24.482065690964387
John Kendall,19,7,0,1,364.19,335.81,92.20736428787171
Stephanie Morris,18,7,0,1,402.55,297.45,73.89144205688734
Stephen Boyington,17,7,0,1,446.79,253.20999999999998,56.67315741175943
Laura Osborn,11,7,0,0,336.83000000000004,363.16999999999996,107.81996853011904
Michael Prest,37,6,10,6,595.9900000000001,4.00999999999999,0.6728300810416264
Keith Routley,30,6,8,5,432.79,167.21000000000004,38.635365881836464
Steve Towns,26,6,8,3,650.1299999999999,-50.12999999999994,-7.710765539199844
Errol O'Shea,25,6,8,2,561.37,38.63000000000002,6.881379482337854
Charlie Luca,27,6,7,2,625.98,-25.979999999999983,-4.150292341608355
Frank Barac,35,6,6,8,853.13,-253.13000000000002,-29.670741856457987
Tommy Sheehy,19,6,6,2,458.81,141.19,30.773086898716244
Norman Snr Diebert,21,6,6,1,528.8899999999999,71.11000000000001,13.445139821134836
Katrina Fitzpatrick,34,6,5,7,483.49,116.51000000000003,24.097706260729286
Ian Stanley,21,6,5,3,577.7299999999999,22.269999999999975,3.8547418344209197
David Lewis,13,6,5,2,509.79999999999995,90.19999999999999,17.693213024715572
David White,19,6,5,2,549.45,50.54999999999997,9.200109200109194
Samantha Gangell,24,6,5,2,513.27,86.72999999999999,16.89753930679759
Fred Posgate,16,6,5,1,295.35,304.65,103.1488065007618
Mark Norman,15,6,5,1,313.18,286.82000000000005,91.58311514145221
Stewart Richards,20,6,4,5,421.07000000000005,178.93,42.49412211746265
Dennis Schmetzer,27,6,4,4,450.29,149.70999999999998,33.2474627462302
Garry Sayers,16,6,4,4,580.71,19.29,3.321795732809836
Clayton Miller,18,6,4,2,466.14,133.86,28.716694555283823
Ian Gossage,15,6,4,1,467.75,132.24999999999997,28.27365045430251
John Ogden,13,6,4,1,310.95000000000005,289.05,92.95706705258078
Greg Leight,11,6,4,0,157.94,442.06,279.89109788527287
Gregory Schofield,23,6,3,3,350.69000000000005,249.30999999999997,71.09127719638425
Nick Youngson,17,6,3,2,626.14,-26.14,-4.174785191810138
Scott Torney,19,6,3,2,103.08,496.92,482.07217694994176
Jamie Egan,16,6,3,1,542.23,57.77000000000001,10.6541504527599
Jane Steer,12,6,3,1,394.80999999999995,205.18999999999997,51.97183455332946
Tasmyn Potter,13,6,3,1,358.5,241.5,67.36401673640168
Adam Bellach,14,6,3,0,267.61,332.39,124.2068682037293
Rachel Donovan,10,6,3,0,240.01,359.99,149.98958376734305
Jeremy Thornton,16,6,2,4,409.87,190.13000000000002,46.387879083611885
Garry Butler,13,6,2,3,307.98,292.02,94.81784531463082
Ella Brechin,14,6,2,2,193.30999999999997,406.69,210.38228751745902
Michael Barry,19,6,2,2,409.80999999999995,190.19,46.40931163221981
"D P Barnes, B D Barnes",16,6,2,1,371.27,228.73,61.607455490613305
Robin Bell,18,6,2,1,330.36,269.64,81.62005085361423
Shane Hallcroft,14,6,2,1,272.69000000000005,327.31,120.0300707763394
Wayne Gowley,20,6,2,1,242.26,357.74,147.6677949310658
Chris Walsh,10,6,2,0,168.35999999999999,431.64000000000004,256.3791874554526
Eugene Harris,11,6,2,0,300.36,299.64,99.76028765481422
Fred McKenner,17,6,2,0,301.26,298.74,99.16351324437363
Tarah McNamara,12,6,2,0,487.54,112.45999999999997,23.06682528613036
Amy Day,18,6,1,3,542.72,57.28000000000001,10.554245283018869
John Livingstone,13,6,1,3,345.87,254.13,73.47558331164889
Harry Fitzpatrick,13,6,1,2,265.56999999999994,334.43,125.92913356177282
Darren Schofield,10,6,1,1,270.49,329.50999999999993,121.81966061591922
Dylan Ford,13,6,1,1,478.7,121.30000000000001,25.33946104031753
Jesse Moore,11,6,1,1,362.09999999999997,237.89999999999998,65.70008285004143
Patrick Tomkinson,12,6,1,1,351.44,248.56000000000003,70.72615524698385
Billy Kitt,13,6,1,0,238.60999999999999,361.39,151.45635136834164
Hayden Hancock,10,6,1,0,294.03000000000003,305.96999999999997,104.06081012141617
Chris Sutherland,11,6,0,2,227.65999999999997,372.34,163.55090925063692
Jason Turner,12,6,0,1,326.42,273.58000000000004,83.81226640524478
Alan Donohoe,8,6,0,0,200.57,399.43,199.14742982499877
Kiara Davies,7,6,0,0,251.75,348.25,138.33167825223435
Neil Shepherd,7,6,0,0,125.36,474.64000000000004,378.6215698787492
Aileen Smith,29,5,9,7,719.5199999999999,-219.51999999999998,-30.509228374471874
Julie O'Neill,24,5,8,3,507.61,-7.609999999999978,-1.4991824432142742
Michael Mannix,32,5,7,0,295.86,204.14000000000004,68.99885080781452
Kenneth Jnr Taylor,31,5,6,4,396.48,103.51999999999998,26.10976594027441
Ricky Ryan,27,5,6,4,530.14,-30.14,-5.685290677934131
Matthew Higgins,20,5,5,5,375.28,124.71999999999997,33.23385205713067
Caitlin Guppy,30,5,5,4,640.83,-140.83,-21.976187132312784
Anthony O'Connor,18,5,5,2,377.95,122.04999999999995,32.292631300436554
Ken Whelan,19,5,5,2,355.78,144.22000000000003,40.53628646916635
Xavier O'Connor,16,5,5,2,432.74,67.26000000000002,15.542820169154691
Ron Comben,18,5,4,4,490.16,9.839999999999996,2.007507752570588
Noel Cameron,17,5,4,2,472.83,27.16999999999998,5.746251295391574
Brad Stampalia,12,5,4,1,499.21999999999997,0.7800000000000011,0.15624374023476648
Noel Hatcher,11,5,4,0,368.71000000000004,131.29000000000002,35.607930351766974
Clinton Pearce,18,5,3,4,247.39999999999998,252.60000000000002,102.10185933710592
David Jack,15,5,3,3,555.57,-55.56999999999999,-10.00233993916158
David Phillips,12,5,3,3,456.95,43.05000000000001,9.421162052741003
Gary Eyre,13,5,3,3,440.21000000000004,59.78999999999999,13.582153971967923
Mick Dennis,22,5,3,3,442.5800000000001,57.420000000000016,12.973925617967375
Michael Reed,19,5,3,2,516.1600000000001,-16.16000000000001,-3.1308121512709253
Raymond Sutton,12,5,3,2,246.88,253.12,102.52754374594946
Brian Ferguson,16,5,3,1,332.13,167.87,50.543461897449795
Denis McIntyre,12,5,3,1,526.39,-26.390000000000008,-5.01339311157127
Jane Morris,9,5,3,1,258.74,241.26000000000002,93.24418335008117
Dylan Xerri,8,5,3,0,312.37,187.63,60.066587700483396
Kevin Medlyn,14,5,3,0,466.01,33.989999999999974,7.293834896246857
Barry Ainsworth,23,5,2,4,391.05,108.94999999999999,27.86088735455824
Lee Maddinson,14,5,2,3,396.55,103.45,26.08750472828143
Paul Rousch,12,5,2,2,243.87,256.13000000000005,105.02726862672738
Edward Burnham,15,5,2,1,222.07999999999998,277.91999999999996,125.14409221902017
Paul Melham,11,5,2,1,286.64,213.36,74.43483114708346
Stephen Lambert,9,5,2,1,359.69,140.31,39.00859073090717
Peter Salathiel,10,5,1,3,256.84000000000003,243.16000000000003,94.6737268338265
Wayne Jackson,16,5,1,3,238.06,261.94,110.03108460052087
Heath Szczypka,10,5,1,2,276.48,223.52,80.8449074074074
Michael Coulter,11,5,1,2,446.08,53.92,12.08751793400287
Trent Rue,10,5,1,2,316.90999999999997,183.09,57.77350036287906
Katie Xuereb,15,5,1,1,359.29,140.70999999999998,39.163349940159755
Paul Fidge,9,5,1,1,284.99,215.01,75.44475244745429
Bill Whyte,8,5,1,0,271.09999999999997,228.9,84.43378827001108
Gary Hargraves,13,5,1,0,303.73999999999995,196.26,64.61447290445777
Terry Judd,8,5,1,0,322.74,177.26000000000002,54.92346780690339
Jeff Brown,16,5,0,2,240.47,259.53000000000003,107.92614463342622
Ricky Debono,8,5,0,2,269.70000000000005,230.3,85.39117538005189
Mark Rolfe,6,5,0,1,250.6,249.39999999999998,99.52114924181963
Peter Arthur,8,5,0,0,186.13,313.87,168.62945253317574
Tom Callaghan,5,5,0,0,174.06,325.94,187.2572676088705
Don Lock,38,4,8,3,692.67,-292.66999999999996,-42.25244344348679
Darryl Davis,22,4,7,2,376.87,23.129999999999995,6.137394857643217
Kenneth Talent,21,4,7,1,585.3399999999999,-185.33999999999997,-31.663648477807772
Grant Coelli,14,4,7,0,356.07,43.93000000000002,12.337461735052102
Nathan Hoy,19,4,6,2,188.64999999999998,211.35000000000002,112.0328650940896
Clive Dalton,16,4,6,1,287.42,112.57999999999998,39.169160114118704
Charles Draper,21,4,5,4,572.0400000000001,-172.03999999999996,-30.07481994266134
Debra Belford,11,4,5,1,382.15999999999997,17.840000000000003,4.6682018002930725
Justin Lane,11,4,5,1,413.83000000000004,-13.830000000000013,-3.3419520092791757
Brian McCall,17,4,4,5,337.81,62.190000000000005,18.409756963973834
Des Pollock,26,4,4,5,272.46,127.54000000000005,46.8105409968436
Robin Snr Hosking,19,4,4,3,375.59000000000003,24.409999999999993,6.499108069969911
Alan Ratnasingham,11,4,4,2,235.21000000000004,164.78999999999996,70.06079673483268
McKayler Barnes,11,4,4,2,333.2,66.80000000000003,20.048019207683083
Robin Zec,14,4,4,2,492.37,-92.37,-18.760281901821802
Ross Jackson,13,4,4,2,323.96999999999997,76.03000000000002,23.46822236626849
James Sutton,17,4,4,1,394.70000000000005,5.2999999999999865,1.3427919939194288
Sofia Arvidsson,14,4,4,1,307.4599999999999,92.54,30.09822415924023
Stephen Woodward,12,4,4,1,277.84999999999997,122.15,43.96256973186972
Troy Hillier,12,4,4,1,373.99,26.00999999999999,6.954731409930743
Rodney James,15,4,4,0,425.11,-25.110000000000014,-5.906706499494251
Barry Healey,11,4,3,2,392.86,7.1399999999999935,1.817441327699433
Geoffrey Dorn,12,4,3,2,271.27000000000004,128.73000000000002,47.454565561986215
Graeme Collins,20,4,3,2,378.67,21.330000000000002,5.632872950062059
Mike Beech,16,4,3,2,397.74,2.259999999999991,0.5682103886961308
Bill White,14,4,3,1,161.93,238.07000000000002,147.02031742110788
Danny Mackney,16,4,3,1,245.69,154.30999999999997,62.80678904310308
Norm Jerrick,14,4,3,1,410.51,-10.510000000000007,-2.560229957857301
Danny Weinert,9,4,3,0,187.77999999999997,212.21999999999997,113.01523058898711
John Nissen,11,4,3,0,566.2699999999999,-166.27,-29.362318328712462
"G M Moss, D M Wicks-Moss",15,4,2,3,277.98,122.01999999999998,43.89524426217712
Robert Nolan,9,4,2,3,165.29,234.71,141.9989110049005
Trevor Patching,16,4,2,3,351.76,48.239999999999995,13.71389583807141
Merv Cox,11,4,2,2,301.74,98.26,32.564459468416516
Adam Rudd,9,4,2,1,227.92000000000002,172.07999999999998,75.50017550017549
Joseph Suvaljko,11,4,2,1,423.13999999999993,-23.14,-5.468639221061588
Steve Borg,12,4,2,1,364.71000000000004,35.290000000000006,9.676181075374956
George Batsakis,11,4,2,0,172.41,227.59000000000003,132.0051041122905
Michael Vlemmix,11,4,2,0,223.26,176.73999999999998,79.16330735465377
Paul Tonkin,10,4,1,3,245.92000000000002,154.07999999999998,62.65452179570591
Colin Duncan,12,4,1,2,295.51,104.49,35.3592095022165
Andrew Ward,11,4,1,1,289.84,110.15999999999997,38.0071763731714
Bruce Fox,12,4,1,1,307.48999999999995,92.50999999999999,30.08553123678819
David Stewart,7,4,1,1,223.30999999999997,176.69000000000003,79.12319197528102
Garry Graham,10,4,1,1,209.14,190.86,91.25944343501962
Jeff Tabone,12,4,1,1,343.46999999999997,56.53,16.458497103094885
Amanda Penno,7,4,1,0,265.55,134.45,50.63076633402371
Brendan Abbott,9,4,1,0,287.91,112.08999999999999,38.932305234274594
Philip Maguire,9,4,1,0,342.85,57.14999999999998,16.669097272859844
Phillip Ellery,5,4,1,0,134.11,265.89000000000004,198.2626202371188
Michael Breen,8,4,0,2,333.83,66.16999999999999,19.821466015636698
Wayne Rainbird,11,4,0,2,206.44,193.56,93.7608990505716
Aleisha Gallagher,13,4,0,1,310.86,89.14,28.675287910956698
Bruce Lovett,8,4,0,1,228.24,171.76,75.25411847178408
Phillip Henwood,6,4,0,1,219.57,180.43,82.17424966980917
Graham Bullock,10,4,0,0,226.55999999999997,173.44000000000003,76.55367231638421
Sam Flourentzou,9,4,0,0,140.36,259.64,184.98147620404671
Tracey Reed,7,4,0,0,155.37,244.63,157.4499581643818
Michael Cole,20,3,8,3,567.24,-267.24,-47.11233340385022
Melanie Kittel,22,3,7,5,515.43,-215.43,-41.79617018799838
Peter Jones,20,3,7,5,533.53,-233.53,-43.77073454163777
Paul Carlson,26,3,6,5,498.98,-198.98,-39.8773497935789
Danny Thackeray,18,3,5,3,390.18,-90.17999999999999,-23.112409657081344
Rhonda Aldons,12,3,5,2,287.82,12.180000000000017,4.231811548884726
Ashley Manton,17,3,5,1,270.67,29.33,10.836073447371335
Russell Reynolds,14,3,5,1,255.75000000000003,44.25000000000001,17.302052785923756
Eric McDermott,13,3,4,4,264.53,35.470000000000006,13.408687105432278
Jemma Coney,13,3,4,3,283.64000000000004,16.36000000000002,5.767874770836278
Ronald Munnoch,15,3,4,3,342.2,-42.2,-12.331969608416133
Trent Hoare,13,3,4,3,461.24999999999994,-161.25,-34.95934959349594
Jenny Anderson,11,3,4,2,355.38000000000005,-55.37999999999999,-15.583319263886539
Shane Gaebler,10,3,4,1,309.25,-9.25,-2.9911075181891675
Warren Greene,15,3,3,3,263.39,36.61000000000001,13.899540605186228
Garry Harpley,15,3,3,2,296.32000000000005,3.680000000000007,1.2419006479481662
Justin Field,17,3,3,2,255.44,44.56000000000002,17.44440964610085
Simone Strachan,11,3,3,1,362.34000000000003,-62.33999999999999,-17.204835237622117
Zac Pearson,8,3,3,1,233.32999999999998,66.67,28.573265332361892
Carl Eldridge,7,3,3,0,202.72,97.28,47.98737174427782
Michael Barby,8,3,3,0,147.23,152.77,103.7628200774299
Bruce Whiteman,16,3,2,4,276.9,23.10000000000001,8.342361863488627
Leilani Justice,15,3,2,4,400.78000000000003,-100.78,-25.145965367533307
Dean Ingold,9,3,2,2,210.05,89.95,42.82313734825042
Michael Hughes,10,3,2,2,258.38,41.61999999999999,16.108057899218203
Tayla Fellows,10,3,2,2,316.46,-16.46,-5.201289262466031
Ben Pell,8,3,2,1,227.43,72.57,31.90871916633689
Darryle Rusten,11,3,2,1,71.72,228.28,318.2933630786392
Jason Harmey,7,3,2,1,63.92,236.07999999999998,369.3366708385482
John Davidson,10,3,2,1,266.54,33.46000000000001,12.553462894875068
Matt Newberry,10,3,2,1,277.95,22.049999999999994,7.933081489476522
Tony Giglietta,8,3,2,0,274.57,25.429999999999993,9.261754743781182
Wesley Andrews,7,3,2,0,189.28000000000003,110.71999999999998,58.49535080304309
Roger Whitmore,11,3,1,2,135.11,164.89,122.04129968174078
Nick Beale,6,3,1,1,127.50000000000001,172.5,135.2941176470588
Stuart Glasby,8,3,1,1,205.62,94.38,45.90020426028596
"D T Norris, G A Norris",5,3,1,0,140.61,159.39,113.35609131640707
Maree Campbell,6,3,1,0,217.95,82.05,37.64624913971094
Peter Hodgson,9,3,0,3,179.09000000000003,120.91,67.51354067787145
Stephen Dowton,7,3,0,3,138.25,161.75,116.99819168173597
Warren Robinson,8,3,0,3,218.75,81.25,37.142857142857146
Kelvin Winnell,6,3,0,2,120.14999999999998,179.85000000000002,149.6878901373284
Colin Holloway,5,3,0,1,45.55,254.45,558.6169045005488
David Pyburne,12,3,0,1,202.65000000000003,97.35,48.03849000740191
John Oldroyd,4,3,0,1,151.92000000000002,148.07999999999998,97.47235387045812
Lester Hoy,6,3,0,1,101.37,198.63,195.9455460195324
Neil Rowley,5,3,0,1,126.24000000000001,173.76,137.64258555133077
Ron Neal,8,3,0,1,180.63,119.37,66.08536787908986
Shane Rabbets,9,3,0,1,198.64,101.36000000000001,51.02698348771648
Anthony Spiteri,7,3,0,0,158.17999999999998,141.82,89.65735238336073
Bevan Stokes,7,3,0,0,185.82,114.18,61.4465611882467
Danny Carroll,5,3,0,0,134.88,165.12,122.41992882562278
David Wills,4,3,0,0,90.77,209.23000000000002,230.50567368073155
Rodney Blythe,27,2,10,4,365.88,-165.88,-45.33726904996173
Jurgen Strohschon,34,2,8,7,524.16,-324.15999999999997,-61.843711843711844
June Henderson,23,2,5,3,330.08000000000004,-130.07999999999998,-39.408628211342695
Thomas Parnell,14,2,5,2,231.12000000000003,-31.120000000000005,-13.464866735894773
Angela Chapman,10,2,4,0,114.91,85.09,74.04925593943086
Daryl Prosser,7,2,4,0,231.00999999999996,-31.00999999999999,-13.423661313363056
Daniel Tucker,10,2,3,2,190.49,9.509999999999991,4.992388051866235
Malcolm Bull,20,2,3,2,336.95000000000005,-136.95,-40.644012464757374
Anthony Gorman,14,2,3,1,340.05999999999995,-140.06,-41.18684937952127
Debra Sutton,9,2,3,1,165.75,34.25000000000001,20.663650075414786
Grant Ellul,11,2,3,1,380.05,-180.05,-47.37534534929615
Leanne Staunton,7,2,3,1,110.03,89.97,81.76860856130146
Tom Pay,8,2,3,1,182.75,17.250000000000007,9.439124487004108
John Robinson,7,2,3,0,95.46000000000001,104.53999999999999,109.51183741881414
Sam Ison,16,2,2,5,173.02999999999997,26.970000000000013,15.586892446396588
Jamie Bond,12,2,2,4,97.42,102.58,105.29665366454526
Eddie Sparkes,11,2,2,3,208.48,-8.480000000000004,-4.06753645433615
Gary Spencer,11,2,2,2,195.01,4.990000000000003,2.5588431362494246
Maria Petricevich,12,2,2,2,170.53,29.470000000000013,17.28141675951446
"P R Lane, A M Burke",6,2,2,2,63.32999999999999,136.67,215.80609505763465
Peter Trefort,10,2,2,2,125.66,74.34,59.159637116027376
Charles Britton,7,2,2,1,67.99,132.01000000000002,194.16090601559057
Chris Viney,7,2,2,1,202.64000000000001,-2.6400000000000023,-1.30280300039479
Colin Joss,12,2,2,1,259.98,-59.97999999999999,-23.071005461958606
Geoff Lawson,7,2,2,1,125.78,74.22,59.00779138177771
Michael Tenardi,7,2,2,1,164.48,35.52000000000002,21.595330739299623
Stephen Conroy,8,2,2,1,233.78000000000003,-33.78000000000001,-14.449482419368639
Darren Harris,7,2,2,0,170.22999999999996,29.770000000000003,17.488104329436652
Jeffrey Wegner,6,2,2,0,112.03999999999998,87.96000000000001,78.50767583006072
Molly Turton,4,2,2,0,129.01,70.99,55.02674211301449
Ray Woodley,8,2,2,0,191.07,8.930000000000007,4.673679803213486
Eddie Galea,11,2,1,3,315.08,-115.07999999999998,-36.524057382252124
Barry Quigley,7,2,1,2,227.89,-27.889999999999986,-12.238360612576237
Brett Jaffray,8,2,1,2,163.24,36.760000000000005,22.518990443518746
Max Beasley,5,2,1,2,172.26999999999998,27.73000000000001,16.096824751843045
Michelle Phillips,7,2,1,2,203.99,-3.990000000000002,-1.9559782342271688
Peter Matthews,11,2,1,2,182.25,17.750000000000004,9.73936899862826
Toby Ainsworth,6,2,1,2,128.57,71.42999999999999,55.55728396982188
Brandon Bonavia,6,2,1,1,161.51999999999998,38.480000000000004,23.823675086676577
Grant Picker,8,2,1,1,334.89,-134.89,-40.27889754844875
Joe DeMamiel,6,2,1,1,93.68999999999998,106.31,113.46995410395988
John Doherty,6,2,1,1,169.02,30.979999999999997,18.329191811619925
Leigh Shannon,9,2,1,1,70.91999999999999,129.08,182.00789622109423
Michael Honson,9,2,1,1,120.69999999999999,79.3,65.70008285004143
Paul Weidenbach,12,2,1,1,213.83999999999997,-13.839999999999986,-6.472128694350911
Wayne Price,8,2,1,1,40.50000000000001,159.5,393.8271604938271
Casey Leijen,5,2,1,0,95.33,104.67,109.7975453687192
Gary Williams,4,2,1,0,110.49000000000001,89.50999999999999,81.0118562765861
Jack Chapple,3,2,1,0,132.94,67.06,50.443809237249894
Michael Grima,4,2,1,0,84.76,115.24000000000001,135.96035865974517
Michael Watkins,9,2,1,0,148.83,51.17,34.38150910434724
Trevor Rutland,4,2,1,0,82.34,117.66000000000003,142.8953121204761
Billy Weidenbach,7,2,0,2,107.99000000000001,92.01,85.20233354940272
Kym Neal,9,2,0,2,156.03999999999996,43.95999999999999,28.1722635221738
Brett Postans,7,2,0,1,134.41,65.59000000000002,48.79845249609405
Don Brown,4,2,0,1,179.8,20.199999999999996,11.234705228031142
Luke Alcorn,6,2,0,1,120.33000000000001,79.66999999999999,66.20959029335991
Rodney Crowe,4,2,0,1,196.57,3.430000000000007,1.7449254718420955
Samantha Freeman,5,2,0,1,131.55,68.45,52.03344735841885
Amanda Dean,8,2,0,0,159.20999999999998,40.79,25.620249984297473
Brett Snell,4,2,0,0,79.41,120.59,151.85744868404484
Ian Edmunds,3,2,0,0,40.68,159.32,391.6420845624385
Jake Betts,5,2,0,0,46.41,153.58999999999997,330.94160741219565
James Frost,6,2,0,0,114.92999999999999,85.07000000000001,74.01896806751938
Jonny Cox,2,2,0,0,67.78,132.22,195.07229271171437
Mark Lee,2,2,0,0,55.309999999999995,144.69,261.59826432833125
Nathan Leonard,2,2,0,0,75.49000000000001,124.50999999999999,164.93575307987808
Neville Dawson,2,2,0,0,81.19,118.81,146.33575563493042
Paddy Meade,3,2,0,0,44.29,155.70999999999998,351.56920298035675
Steve Cleave,2,2,0,0,52.03,147.97,284.3936190659235
Taylor Ford,4,2,0,0,105.77000000000001,94.22999999999999,89.08953389429894
Tony Camilleri,4,2,0,0,26.19,173.81,663.6502481863307
Edd Bailey,18,1,11,1,256.85,-156.85,-61.06677048861202
Kate MacLeod,15,1,3,4,217.67,-117.67,-54.05889649469381
Dennis Picker,4,1,3,0,135.02,-35.02,-25.936898237298177
Jeff Cakebread,5,1,3,0,92.41,7.5900000000000105,8.213396818526144
Veronica Fisher,9,1,2,3,201.54999999999998,-101.55,-50.38451997023071
Greg Tanti,9,1,2,2,182.81,-82.81000000000002,-45.298397243039226
Crystal Dawson,5,1,2,1,118.67,-18.669999999999998,-15.732704137524225
Kevin Johnstone,9,1,2,1,107.03999999999999,-7.039999999999992,-6.576980568011952
Peter Badenoch,10,1,2,1,108.49,-8.489999999999997,-7.825606046640241
Maxwell Wadley,4,1,2,0,50.85,49.15,96.65683382497541
Mick Vella,3,1,2,0,136.89,-36.89,-26.94864489736285
Robert Caruso,10,1,1,3,269.19,-169.19,-62.85151751550949
Scott Adams,9,1,1,3,143.04,-43.040000000000006,-30.08948545861298
Shane Taylor,11,1,1,3,163.41,-63.41,-38.80423474695551
Tiana McMahon,15,1,1,3,283.20000000000005,-183.20000000000005,-64.68926553672317
Dylan Voak,11,1,1,2,256.31,-156.31,-60.984745035308805
John Guagliardo,8,1,1,2,219.05,-119.05,-54.34832230084455
Breanna Lindsay,7,1,1,1,128.25,-28.249999999999993,-22.027290448343074
Bryan McBride,3,1,1,1,29.900000000000002,70.1,234.448160535117
Mick Sullivan,5,1,1,1,73.55,26.45,35.961930659415366
Peter Fiscalini,3,1,1,1,71.31,28.690000000000005,40.23278642546628
Barry Williams,4,1,1,0,56.260000000000005,43.74,77.74617845716317
Darryl Pitt,4,1,1,0,170.92,-70.92,-41.49309618534988
Gary Taylor,3,1,1,0,31.64,68.36,216.05562579013906
George Duncan,3,1,1,0,63.83,36.17,56.666144446185186
