Race Anchor,Venue,Date,MeetingTime,Race No,Time,State,VenDist Sample,Horse No,Horse,Race Name,Distance,Prizemoney,Barrier,Trainer,Driver,RaceAnchorFull,RunnerAnchor,Gait,Start,VenDist,VenDistGaitStart,VenDistGaitStart Sample,BM LT,BM Q1,BM Q2,BM Q3,BM Q4,Br Sts,Br Wins,Br Places,Br Win %,Br Pla %,Br ROI %,Dr Sts,Dr Win,Dr Pla,Dr Win%,Dr Pla%,Dr ROI%,Tr Sts,Tr Win,Tr Pla,Tr Win%,Tr Pla%,Tr ROI%,Driver_clean,Dr 30 Sts,Dr 30 Win,Dr 30 Pla,Dr 30 Win %,Dr 30 Pla %,Dr 30 ROI %,Dr 90 Sts,Dr 90 Win,Dr 90 Pla,Dr 90 Win %,Dr 90 Pla %,Dr 90 ROI %,Dr 180 Sts,Dr 180 Win,Dr 180 Pla,Dr 180 Win %,Dr 180 Pla %,Dr 180 ROI %,Dr 365 Sts,Dr 365 Win,Dr 365 Pla,Dr 365 Win %,Dr 365 Pla %,Dr 365 ROI %,Dr All Sts,Dr All Win,Dr All Pla,Dr All Win %,Dr All Pla %,Dr All ROI %,Ld %,Dth %,BL %,Bell Pos Sts,Bell Pos Lead,Bell Pos Lead %,Bell Pos Lead ROI %,Bell Pos BL,Bell Pos BL %,Bell Pos BL ROI %,Bell Pos Dth,Bell Pos Dth %,Bell Pos Dth ROI %,Tr 30 Sts,Tr 30 Win,Tr 30 Pla,Tr 30 Win %,Tr 30 Pla %,Tr 30 ROI %,Tr 90 Sts,Tr 90 Win,Tr 90 Pla,Tr 90 Win %,Tr 90 Pla %,Tr 90 ROI %,Tr 180 Sts,Tr 180 Win,Tr 180 Pla,Tr 180 Win %,Tr 180 Pla %,Tr 180 ROI %,Tr 365 Sts,Tr 365 Win,Tr 365 Pla,Tr 365 Win %,Tr 365 Pla %,Tr 365 ROI %,Tr All Sts,Tr All Win,Tr All Pla,Tr All Win %,Tr All Pla %,Tr All ROI %
AP160825,Albion Park,2025-08-16,Night,2,6:15 PM,QLD,2034,11.0,CHECKNOUTTHETALENT,QBRED TRIAD FINAL - 4YO ENTIRES & GELDINGS (G2),2138.0,"$76,500",SR3,C A Turpin,Tom Callaghan,AP160825_R2,AP160825_R2_CHECKNOUTTHETALENT,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,855.0,84.0,135.0,9.82,25.61,-8.99,213.0,22.0,52.0,10.33,34.74,-20.92,2946.0,635.0,722.0,21.55,46.06,-9.31,tom callaghan,35.0,2.0,10.0,5.71,34.29,-69.8,126.0,15.0,38.0,11.9,42.06,-33.14,255.0,34.0,74.0,13.33,42.35,-26.48,416.0,52.0,104.0,12.5,37.5,-20.93,924.0,107.0,235.0,11.58,37.01,-19.97,4.3,4.3,17.0,47.0,2.0,4.3,24.5,8.0,17.0,50.9,2.0,4.3,25.0,78.0,20.0,15.0,25.64,44.87,-8.35,266.0,52.0,79.0,19.55,49.25,-18.62,452.0,98.0,133.0,21.68,51.11,-19.22,796.0,178.0,221.0,22.36,50.13,-17.41,3570.0,758.0,910.0,21.23,46.72,-11.35
AP160825,Albion Park,2025-08-16,Night,2,6:15 PM,QLD,2034,12.0,TEDDY TURPIN,QBRED TRIAD FINAL - 4YO ENTIRES & GELDINGS (G2),2138.0,"$76,500",SR4,C A Turpin,Angus Garrard,AP160825_R2,AP160825_R2_TEDDY TURPIN,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,641.0,63.0,98.0,9.83,25.12,-8.08,2934.0,358.0,644.0,12.2,34.15,-7.28,2946.0,635.0,722.0,21.55,46.06,-9.31,angus garrard,110.0,14.0,28.0,12.73,38.18,-21.71,365.0,53.0,86.0,14.52,38.08,-12.29,697.0,98.0,171.0,14.06,38.59,-17.15,1139.0,172.0,289.0,15.1,40.47,-13.33,5873.0,788.0,1445.0,13.42,38.02,-12.93,13.3,26.7,10.0,30.0,4.0,13.3,31.3,3.0,10.0,210.9,8.0,26.7,25.6,78.0,20.0,15.0,25.64,44.87,-8.35,266.0,52.0,79.0,19.55,49.25,-18.62,452.0,98.0,133.0,21.68,51.11,-19.22,796.0,178.0,221.0,22.36,50.13,-17.41,3570.0,758.0,910.0,21.23,46.72,-11.35
AP160825,Albion Park,2025-08-16,Night,2,6:15 PM,QLD,2034,13.0,RISK TAKER,QBRED TRIAD FINAL - 4YO ENTIRES & GELDINGS (G2),2138.0,"$76,500",SR5,G W Dixon,Grant Dixon,AP160825_R2,AP160825_R2_RISK TAKER,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,449.0,27.0,63.0,6.01,20.04,-25.22,3096.0,407.0,702.0,13.15,35.82,-17.79,5311.0,590.0,1170.0,11.11,33.14,-17.51,grant dixon,87.0,16.0,19.0,18.39,40.23,-12.96,274.0,56.0,63.0,20.44,43.43,-13.06,470.0,92.0,123.0,19.57,45.74,-12.48,783.0,149.0,209.0,19.03,45.72,-11.56,4378.0,634.0,1082.0,14.48,39.2,-17.24,10.2,10.2,12.2,49.0,5.0,10.2,-21.3,6.0,12.2,110.2,5.0,10.2,-40.9,148.0,24.0,37.0,16.22,41.22,-9.94,511.0,88.0,120.0,17.22,40.7,-2.83,937.0,155.0,236.0,16.54,41.73,-4.45,1653.0,266.0,426.0,16.09,41.86,-4.88,7722.0,1005.0,1873.0,13.01,37.27,-14.33
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,1.0,REASON TO SHINE,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",FR1,S M Price,Adam Sanderson,AP160825_R3,AP160825_R3_REASON TO SHINE,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,1376.0,182.0,434.0,13.23,44.77,-25.57,2055.0,252.0,454.0,12.26,34.36,-18.24,643.0,121.0,171.0,18.82,45.41,-10.42,adam sanderson,64.0,11.0,16.0,17.19,42.19,-12.03,167.0,31.0,42.0,18.56,43.71,1.8,326.0,52.0,88.0,15.95,42.94,-9.6,609.0,91.0,143.0,14.94,38.42,-13.7,2757.0,403.0,665.0,14.62,38.74,-12.77,10.8,10.8,18.9,37.0,4.0,10.8,54.1,7.0,18.9,-39.8,4.0,10.8,-100.0,37.0,8.0,7.0,21.62,40.54,5.75,69.0,17.0,14.0,24.64,44.93,29.91,147.0,31.0,36.0,21.09,45.58,11.85,207.0,44.0,52.0,21.26,46.38,5.27,931.0,191.0,258.0,20.52,48.23,-5.71
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,2.0,LA DERNIERE,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",FR2,D J D Smith,Angus Garrard,AP160825_R3,AP160825_R3_LA DERNIERE,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,1376.0,153.0,269.0,11.12,30.67,-22.48,2934.0,358.0,644.0,12.2,34.15,-7.28,1028.0,128.0,225.0,12.45,34.34,-20.55,angus garrard,110.0,14.0,28.0,12.73,38.18,-21.71,365.0,53.0,86.0,14.52,38.08,-12.29,697.0,98.0,171.0,14.06,38.59,-17.15,1139.0,172.0,289.0,15.1,40.47,-13.33,5873.0,788.0,1445.0,13.42,38.02,-12.93,10.8,10.8,10.8,37.0,4.0,10.8,-27.6,4.0,10.8,108.3,4.0,10.8,-33.9,34.0,3.0,9.0,8.82,35.29,-42.49,87.0,13.0,23.0,14.94,41.38,-23.08,150.0,24.0,40.0,16.0,42.67,-25.25,307.0,58.0,77.0,18.89,43.97,-14.27,1867.0,259.0,424.0,13.87,36.58,-17.72
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,3.0,HELL OF A HAND,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",FR3,G F Dwyer,Layne Dwyer,AP160825_R3,AP160825_R3_HELL OF A HAND,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,1376.0,163.0,308.0,11.85,34.23,-9.19,920.0,76.0,205.0,8.26,30.54,-25.24,2518.0,278.0,536.0,11.04,32.33,-20.04,layne dwyer,92.0,5.0,21.0,5.43,28.26,-55.61,331.0,25.0,76.0,7.55,30.51,-37.48,572.0,51.0,124.0,8.92,30.59,-27.23,1084.0,107.0,242.0,9.87,32.2,-24.59,1828.0,190.0,419.0,10.39,33.32,-21.77,0.0,0.0,16.7,60.0,0.0,0.0,0.0,10.0,16.7,130.6,0.0,0.0,0.0,74.0,5.0,15.0,6.76,27.03,-46.89,315.0,26.0,62.0,8.25,27.94,-33.48,567.0,53.0,113.0,9.35,29.28,-25.1,1092.0,108.0,238.0,9.89,31.68,-25.56,4145.0,531.0,927.0,12.81,35.17,-18.65
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,4.0,IDEAL DESIRE,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",FR7,G F Dwyer,Chloe Butler,AP160825_R3,AP160825_R3_IDEAL DESIRE,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,1004.0,76.0,174.0,7.57,24.9,-28.06,1651.0,169.0,370.0,10.24,32.65,-18.76,2518.0,278.0,536.0,11.04,32.33,-20.04,chloe butler,50.0,6.0,11.0,12.0,34.0,-14.45,178.0,17.0,48.0,9.55,36.52,-33.48,334.0,35.0,81.0,10.48,34.73,-22.77,642.0,76.0,164.0,11.84,37.38,-17.17,3188.0,377.0,777.0,11.83,36.2,-18.1,9.8,29.3,2.4,41.0,4.0,9.8,95.4,1.0,2.4,-100.0,12.0,29.3,112.2,74.0,5.0,15.0,6.76,27.03,-46.89,315.0,26.0,62.0,8.25,27.94,-33.48,567.0,53.0,113.0,9.35,29.28,-25.1,1092.0,108.0,238.0,9.89,31.68,-25.56,4145.0,531.0,927.0,12.81,35.17,-18.65
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,5.0,FIREBOLT,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",FR4,G W Dixon,Trista Dixon,AP160825_R3,AP160825_R3_FIREBOLT,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,1376.0,164.0,264.0,11.92,31.1,-7.55,922.0,89.0,203.0,9.65,31.67,-15.91,5311.0,590.0,1170.0,11.11,33.14,-17.51,trista dixon,18.0,0.0,6.0,0.0,33.33,-100.0,71.0,5.0,16.0,7.04,29.58,-29.04,120.0,13.0,27.0,10.83,33.33,-9.11,206.0,18.0,47.0,8.74,31.55,-26.26,979.0,93.0,215.0,9.5,31.46,-17.59,26.5,2.9,11.8,34.0,9.0,26.5,24.7,4.0,11.8,9.9,1.0,2.9,-100.0,148.0,24.0,37.0,16.22,41.22,-9.94,511.0,88.0,120.0,17.22,40.7,-2.83,937.0,155.0,236.0,16.54,41.73,-4.45,1653.0,266.0,426.0,16.09,41.86,-4.88,7722.0,1005.0,1873.0,13.01,37.27,-14.33
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,6.0,MILLIEWOOD,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",FR5,G J Dawson,Shane Graham,AP160825_R3,AP160825_R3_MILLIEWOOD,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,1373.0,130.0,259.0,9.47,28.33,-19.71,3025.0,366.0,773.0,12.1,37.65,-26.44,326.0,28.0,72.0,8.59,30.67,-27.69,shane graham,82.0,9.0,13.0,10.98,26.83,-14.84,265.0,26.0,56.0,9.81,30.94,-20.81,431.0,47.0,95.0,10.9,32.95,-17.15,956.0,107.0,230.0,11.19,35.25,-26.32,4230.0,556.0,1081.0,13.14,38.7,-22.95,6.0,2.0,20.0,50.0,3.0,6.0,109.6,10.0,20.0,-100.0,1.0,2.0,-100.0,10.0,2.0,6.0,20.0,80.0,-16.54,32.0,4.0,13.0,12.5,53.12,-32.6,63.0,6.0,27.0,9.52,52.38,-39.83,134.0,20.0,41.0,14.93,45.52,-10.51,493.0,64.0,130.0,12.98,39.35,-10.25
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,7.0,HATTIES JEWEL,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",FR6,P W Mitchell,Leonard Cain,AP160825_R3,AP160825_R3_HATTIES JEWEL,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,1319.0,118.0,234.0,8.95,26.69,-21.72,2334.0,159.0,513.0,6.81,28.79,-28.84,175.0,8.0,33.0,4.57,23.43,-46.34,leonard cain,46.0,2.0,13.0,4.35,32.61,-70.65,237.0,17.0,54.0,7.17,29.96,-38.13,530.0,46.0,108.0,8.68,29.06,-26.26,1099.0,107.0,225.0,9.74,30.21,-17.0,5547.0,523.0,1245.0,9.43,31.87,-19.83,32.3,11.3,11.3,62.0,20.0,32.3,-38.0,7.0,11.3,-100.0,7.0,11.3,-100.0,7.0,0.0,1.0,0.0,14.29,-100.0,14.0,1.0,2.0,7.14,21.43,-48.86,31.0,3.0,5.0,9.68,25.81,-24.6,58.0,4.0,17.0,6.9,36.21,-51.12,293.0,13.0,58.0,4.44,24.23,-53.64
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,8.0,MAJORITA JUJON,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",SR1,G W Dixon,Grant Dixon,AP160825_R3,AP160825_R3_MAJORITA JUJON,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,1261.0,118.0,325.0,9.36,35.13,-21.66,3096.0,407.0,702.0,13.15,35.82,-17.79,5311.0,590.0,1170.0,11.11,33.14,-17.51,grant dixon,87.0,16.0,19.0,18.39,40.23,-12.96,274.0,56.0,63.0,20.44,43.43,-13.06,470.0,92.0,123.0,19.57,45.74,-12.48,783.0,149.0,209.0,19.03,45.72,-11.56,4378.0,634.0,1082.0,14.48,39.2,-17.24,4.3,8.5,10.6,47.0,2.0,4.3,-100.0,5.0,10.6,-100.0,4.0,8.5,-100.0,148.0,24.0,37.0,16.22,41.22,-9.94,511.0,88.0,120.0,17.22,40.7,-2.83,937.0,155.0,236.0,16.54,41.73,-4.45,1653.0,266.0,426.0,16.09,41.86,-4.88,7722.0,1005.0,1873.0,13.01,37.27,-14.33
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,9.0,RYLEE RHAYNE BOW,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",SR2,C A Turpin,Pete McMullen,AP160825_R3,AP160825_R3_RYLEE RHAYNE BOW,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,1067.0,93.0,185.0,8.72,26.05,-18.44,3979.0,811.0,1057.0,20.38,46.95,-12.68,2946.0,635.0,722.0,21.55,46.06,-9.31,pete mcmullen,80.0,22.0,15.0,27.5,46.25,-4.25,257.0,53.0,66.0,20.62,46.3,-18.97,480.0,114.0,126.0,23.75,50.0,-12.86,984.0,249.0,264.0,25.3,52.13,-9.88,6046.0,1212.0,1640.0,20.05,47.17,-13.62,27.0,10.8,21.6,37.0,10.0,27.0,31.8,8.0,21.6,110.2,4.0,10.8,-100.0,78.0,20.0,15.0,25.64,44.87,-8.35,266.0,52.0,79.0,19.55,49.25,-18.62,452.0,98.0,133.0,21.68,51.11,-19.22,796.0,178.0,221.0,22.36,50.13,-17.41,3570.0,758.0,910.0,21.23,46.72,-11.35
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,10.0,POWERMOVE,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",SR3,M A Dux,Mark Pitt,AP160825_R3,AP160825_R3_POWERMOVE,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,855.0,84.0,135.0,9.82,25.61,-8.99,22.0,6.0,3.0,27.27,40.91,-26.73,1300.0,124.0,278.0,9.54,30.92,-21.34,mark pitt,17.0,4.0,4.0,23.53,47.06,13.87,101.0,29.0,23.0,28.71,51.49,-7.72,237.0,76.0,50.0,32.07,53.16,-5.6,438.0,135.0,113.0,30.82,56.62,-15.01,1680.0,618.0,422.0,36.79,61.9,-9.56,9.7,9.7,12.9,31.0,3.0,9.7,85.0,4.0,12.9,-100.0,3.0,9.7,-100.0,19.0,0.0,4.0,0.0,21.05,-100.0,69.0,3.0,12.0,4.35,21.74,-51.33,145.0,18.0,24.0,12.41,28.97,8.52,293.0,36.0,61.0,12.29,33.11,-8.22,1631.0,166.0,367.0,10.18,32.68,-20.27
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,11.0,EVER ART,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",SR4,D J Thorn,Nathan Dawson,AP160825_R3,AP160825_R3_EVER ART,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,641.0,63.0,98.0,9.83,25.12,-8.08,3899.0,615.0,987.0,15.77,41.09,-12.82,14.0,5.0,4.0,35.71,64.29,19.36,nathan dawson,158.0,30.0,54.0,18.99,53.16,-4.71,465.0,82.0,131.0,17.63,45.81,-14.35,698.0,116.0,195.0,16.62,44.56,-18.95,1333.0,221.0,368.0,16.58,44.19,-18.53,7531.0,1272.0,1960.0,16.89,42.92,-13.85,22.2,22.2,7.4,27.0,6.0,22.2,9.2,2.0,7.4,-100.0,6.0,22.2,-100.0,16.0,7.0,5.0,43.75,75.0,76.84,48.0,12.0,18.0,25.0,62.5,0.68,89.0,22.0,28.0,24.72,56.18,2.05,134.0,29.0,39.0,21.64,50.75,-8.24,661.0,118.0,205.0,17.85,48.87,-18.0
AP160825,Albion Park,2025-08-16,Night,3,6:42 PM,QLD,2034,12.0,PENNIE PACKER,QBRED TRIAD FINAL - 4YO MARES (G2),2138.0,"$76,500",SR5,S J Furey,Adam Richardson,AP160825_R3,AP160825_R3_PENNIE PACKER,PACERS,Mobile,Albion Park_2138.0,Albion Park_2138.0_pacers_mobile,1376,37.5,30.3,30.0,28.2,28.4,449.0,27.0,63.0,6.01,20.04,-25.22,1156.0,87.0,203.0,7.53,25.09,-12.51,105.0,5.0,19.0,4.76,22.86,-39.02,adam richardson,107.0,12.0,20.0,11.21,29.91,-23.72,298.0,25.0,56.0,8.39,27.18,-32.88,501.0,45.0,92.0,8.98,27.35,-24.95,992.0,92.0,190.0,9.27,28.43,-21.23,3146.0,285.0,597.0,9.06,28.04,-19.85,8.7,21.7,8.7,23.0,2.0,8.7,-25.4,2.0,8.7,27.5,5.0,21.7,-100.0,5.0,1.0,1.0,20.0,40.0,95.54,11.0,2.0,3.0,18.18,45.45,62.73,24.0,3.0,6.0,12.5,37.5,16.18,46.0,4.0,12.0,8.7,34.78,-8.18,225.0,24.0,53.0,10.67,34.22,-17.84
AP160825,Albion Park,2025-08-16,Night,4,7:12 PM,QLD,4075,1.0,JAMES ALFRED,QBRED TRIAD FINAL - 2YO COLTS & GELDINGS (G1),1660.0,"$150,000",FR1,C A Turpin,Pete McMullen,AP160825_R4,AP160825_R4_JAMES ALFRED,PACERS,Mobile,Albion Park_1660.0,Albion Park_1660.0_pacers_mobile,3980,3.4,27.9,30.5,28.4,28.5,3980.0,596.0,1209.0,14.97,45.35,-24.25,3979.0,811.0,1057.0,20.38,46.95,-12.68,2946.0,635.0,722.0,21.55,46.06,-9.31,pete mcmullen,80.0,22.0,15.0,27.5,46.25,-4.25,257.0,53.0,66.0,20.62,46.3,-18.97,480.0,114.0,126.0,23.75,50.0,-12.86,984.0,249.0,264.0,25.3,52.13,-9.88,6046.0,1212.0,1640.0,20.05,47.17,-13.62,25.0,12.5,0.0,8.0,2.0,25.0,19.0,0.0,0.0,0.0,1.0,12.5,-100.0,78.0,20.0,15.0,25.64,44.87,-8.35,266.0,52.0,79.0,19.55,49.25,-18.62,452.0,98.0,133.0,21.68,51.11,-19.22,796.0,178.0,221.0,22.36,50.13,-17.41,3570.0,758.0,910.0,21.23,46.72,-11.35
AP160825,Albion Park,2025-08-16,Night,4,7:12 PM,QLD,4075,2.0,IAM HUGO,QBRED TRIAD FINAL - 2YO COLTS & GELDINGS (G1),1660.0,"$150,000",FR2,G C Hewitt,Adam Richardson,AP160825_R4,AP160825_R4_IAM HUGO,PACERS,Mobile,Albion Park_1660.0,Albion Park_1660.0_pacers_mobile,3980,3.4,27.9,30.5,28.4,28.5,3980.0,515.0,875.0,12.94,34.92,-17.54,1156.0,87.0,203.0,7.53,25.09,-12.51,1120.0,124.0,280.0,11.07,36.07,-20.51,adam richardson,107.0,12.0,20.0,11.21,29.91,-23.72,298.0,25.0,56.0,8.39,27.18,-32.88,501.0,45.0,92.0,8.98,27.35,-24.95,992.0,92.0,190.0,9.27,28.43,-21.23,3146.0,285.0,597.0,9.06,28.04,-19.85,50.0,0.0,10.0,10.0,5.0,50.0,32.8,1.0,10.0,-100.0,0.0,0.0,0.0,70.0,7.0,21.0,10.0,40.0,-34.39,158.0,15.0,34.0,9.49,31.01,-21.77,278.0,28.0,59.0,10.07,31.29,-27.94,471.0,54.0,114.0,11.46,35.67,-25.67,1440.0,179.0,364.0,12.43,37.71,-18.27
AP160825,Albion Park,2025-08-16,Night,4,7:12 PM,QLD,4075,3.0,FIRE AND PASSION,QBRED TRIAD FINAL - 2YO COLTS & GELDINGS (G1),1660.0,"$150,000",FR3,G W Dixon,Grant Dixon,AP160825_R4,AP160825_R4_FIRE AND PASSION,PACERS,Mobile,Albion Park_1660.0,Albion Park_1660.0_pacers_mobile,3980,3.4,27.9,30.5,28.4,28.5,3980.0,547.0,930.0,13.74,37.11,-6.79,3096.0,407.0,702.0,13.15,35.82,-17.79,5311.0,590.0,1170.0,11.11,33.14,-17.51,grant dixon,87.0,16.0,19.0,18.39,40.23,-12.96,274.0,56.0,63.0,20.44,43.43,-13.06,470.0,92.0,123.0,19.57,45.74,-12.48,783.0,149.0,209.0,19.03,45.72,-11.56,4378.0,634.0,1082.0,14.48,39.2,-17.24,77.8,11.1,0.0,9.0,7.0,77.8,47.0,0.0,0.0,0.0,1.0,11.1,-100.0,148.0,24.0,37.0,16.22,41.22,-9.94,511.0,88.0,120.0,17.22,40.7,-2.83,937.0,155.0,236.0,16.54,41.73,-4.45,1653.0,266.0,426.0,16.09,41.86,-4.88,7722.0,1005.0,1873.0,13.01,37.27,-14.33
AP160825,Albion Park,2025-08-16,Night,4,7:12 PM,QLD,4075,4.0,GOTTAGO BARNEY,QBRED TRIAD FINAL - 2YO COLTS & GELDINGS (G1),1660.0,"$150,000",FR4-,B M Battle,Nathan Dawson,AP160825_R4,AP160825_R4_GOTTAGO BARNEY,PACERS,Mobile,Albion Park_1660.0,Albion Park_1660.0_pacers_mobile,3980,3.4,27.9,30.5,28.4,28.5,0.0,0.0,0.0,0.0,0.0,0.0,3899.0,615.0,987.0,15.77,41.09,-12.82,855.0,102.0,154.0,11.93,29.94,-16.27,nathan dawson,158.0,30.0,54.0,18.99,53.16,-4.71,465.0,82.0,131.0,17.63,45.81,-14.35,698.0,116.0,195.0,16.62,44.56,-18.95,1333.0,221.0,368.0,16.58,44.19,-18.53,7531.0,1272.0,1960.0,16.89,42.92,-13.85,0.0,33.3,33.3,3.0,0.0,0.0,0.0,1.0,33.3,-100.0,1.0,33.3,450.1,47.0,8.0,9.0,17.02,36.17,38.23,117.0,13.0,19.0,11.11,27.35,-17.99,220.0,25.0,38.0,11.36,28.64,-23.71,420.0,46.0,88.0,10.95,31.9,-29.31,1809.0,210.0,367.0,11.61,31.9,-22.59
AP160825,Albion Park,2025-08-16,Night,4,7:12 PM,QLD,4075,5.0,MY ULTIMATE ZANDER,QBRED TRIAD FINAL - 2YO COLTS & GELDINGS (G1),1660.0,"$150,000",FR5,G W Dixon,Jack Chapple,AP160825_R4,AP160825_R4_MY ULTIMATE ZANDER,PACERS,Mobile,Albion Park_1660.0,Albion Park_1660.0_pacers_mobile,3980,3.4,27.9,30.5,28.4,28.5,3961.0,343.0,714.0,8.66,26.69,-23.51,553.0,41.0,101.0,7.41,25.68,-18.66,5311.0,590.0,1170.0,11.11,33.14,-17.51,jack chapple,71.0,8.0,14.0,11.27,30.99,14.42,275.0,24.0,56.0,8.73,29.09,-17.37,530.0,46.0,106.0,8.68,28.68,-20.63,963.0,102.0,209.0,10.59,32.29,-14.34,1652.0,168.0,330.0,10.17,30.15,-12.23,40.0,0.0,0.0,5.0,2.0,40.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,148.0,24.0,37.0,16.22,41.22,-9.94,511.0,88.0,120.0,17.22,40.7,-2.83,937.0,155.0,236.0,16.54,41.73,-4.45,1653.0,266.0,426.0,16.09,41.86,-4.88,7722.0,1005.0,1873.0,13.01,37.27,-14.33
AP160825,Albion Park,2025-08-16,Night,4,7:12 PM,QLD,4075,6.0,TIMMYTEO,QBRED TRIAD FINAL - 2YO COLTS & GELDINGS (G1),1660.0,"$150,000",FR6,G C Hewitt,Brendan Barnes,AP160825_R4,AP160825_R4_TIMMYTEO,PACERS,Mobile,Albion Park_1660.0,Albion Park_1660.0_pacers_mobile,3980,3.4,27.9,30.5,28.4,28.5,3827.0,325.0,699.0,8.49,26.76,-24.17,2636.0,323.0,616.0,12.25,35.62,-16.49,1120.0,124.0,280.0,11.07,36.07,-20.51,brendan barnes,141.0,18.0,38.0,12.77,39.72,-14.2,328.0,34.0,80.0,10.37,34.76,-17.95,582.0,59.0,144.0,10.14,34.88,-26.19,1085.0,103.0,260.0,9.49,33.46,-32.92,4909.0,618.0,1185.0,12.59,36.73,-19.82,16.7,0.0,16.7,6.0,1.0,16.7,499.9,1.0,16.7,-100.0,0.0,0.0,0.0,70.0,7.0,21.0,10.0,40.0,-34.39,158.0,15.0,34.0,9.49,31.01,-21.77,278.0,28.0,59.0,10.07,31.29,-27.94,471.0,54.0,114.0,11.46,35.67,-25.67,1440.0,179.0,364.0,12.43,37.71,-18.27
AP160825,Albion Park,2025-08-16,Night,4,7:12 PM,QLD,4075,7.0,RED BULL BERNIE,QBRED TRIAD FINAL - 2YO COLTS & GELDINGS (G1),1660.0,"$150,000",FR7,G C Hewitt,Shane Graham,AP160825_R4,AP160825_R4_RED BULL BERNIE,PACERS,Mobile,Albion Park_1660.0,Albion Park_1660.0_pacers_mobile,3980,3.4,27.9,30.5,28.4,28.5,2956.0,238.0,469.0,8.05,23.92,-22.52,3025.0,366.0,773.0,12.1,37.65,-26.44,1120.0,124.0,280.0,11.07,36.07,-20.51,shane graham,82.0,9.0,13.0,10.98,26.83,-14.84,265.0,26.0,56.0,9.81,30.94,-20.81,431.0,47.0,95.0,10.9,32.95,-17.15,956.0,107.0,230.0,11.19,35.25,-26.32,4230.0,556.0,1081.0,13.14,38.7,-22.95,0.0,30.0,10.0,10.0,0.0,0.0,0.0,1.0,10.0,-100.0,3.0,30.0,13.8,70.0,7.0,21.0,10.0,40.0,-34.39,158.0,15.0,34.0,9.49,31.01,-21.77,278.0,28.0,59.0,10.07,31.29,-27.94,471.0,54.0,114.0,11.46,35.67,-25.67,1440.0,179.0,364.0,12.43,37.71,-18.27
